Plugin ID,CVE,Risk,CVSS v3.0 Base Score,Host,IP Address,FQDN,OS,Name,Synopsis,Solution,Port,Protocol,First Discovered,Last Observed
356195,CVE-2002-0054,High,7.5,WIN-SRV-0011,10.20.100.11,win-srv-0011.corp.example.local,Microsoft Windows Server 2019 Datacenter (Exchange Server),SMTP service in (1) Microsoft Windows 2000 and (2) Internet Mail Connector (IMC) in Exchange Server 5.5 does not…,"SMTP service in (1) Microsoft Windows 2000 and (2) Internet Mail Connector (IMC) in Exchange Server 5.5 does not properly handle responses to NTLM authentication, which allows remote attackers to perform mail relaying via an SMTP AUTH command using null session credentials.",See vendor advisory for CVE-2002-0054 and apply the corresponding patch/update.,443,tcp,2026-07-31,2026-08-03
781098,CVE-2002-0224,Medium,5.0,WIN-SRV-0012,10.20.100.12,win-srv-0012.corp.example.local,Microsoft Windows Server 2012 R2,"The MSDTC (Microsoft Distributed Transaction Service Coordinator) for Microsoft Windows 2000, Microsoft IIS 5.0 and…","The MSDTC (Microsoft Distributed Transaction Service Coordinator) for Microsoft Windows 2000, Microsoft IIS 5.0 and SQL Server 6.5 through SQL 2000 0.0 allows remote attackers to cause a denial of service (crash or hang) via malformed (random) input.",See vendor advisory for CVE-2002-0224 and apply the corresponding patch/update.,445,tcp,2026-07-16,2026-08-02
375423,CVE-2002-0444,High,7.5,WIN-SRV-0013,10.20.100.13,win-srv-0013.corp.example.local,Microsoft Windows Server 2019 Datacenter,"Microsoft Windows 2000 running the Terminal Server 90-day trial version, and possibly other versions, does not apply…","Microsoft Windows 2000 running the Terminal Server 90-day trial version, and possibly other versions, does not apply group policies to incoming users when the number of connections to the SYSVOL share exceeds the maximum, e.g. with a maximum number of licenses, which can allow remote authenticated users to bypass group policies.",See vendor advisory for CVE-2002-0444 and apply the corresponding patch/update.,445,tcp,2026-06-27,2026-08-01
136467,CVE-2002-0693,High,7.5,WIN-SRV-0014,10.20.100.14,win-srv-0014.corp.example.local,Microsoft Windows Server 2016 Standard,"Buffer overflow in the HTML Help ActiveX Control (hhctrl.ocx) in Microsoft Windows 98, 98 Second Edition, Millennium…","Buffer overflow in the HTML Help ActiveX Control (hhctrl.ocx) in Microsoft Windows 98, 98 Second Edition, Millennium Edition, NT 4.0, NT 4.0 Terminal Server Edition, Windows 2000, and Windows XP allows remote attackers to execute code via (1) a long parameter to the Alink function, or (2) script containing a long argument to the showHelp function.",See vendor advisory for CVE-2002-0693 and apply the corresponding patch/update.,3389,tcp,2026-06-18,2026-08-03
321589,CVE-2002-0694,High,7.5,WIN-SRV-0015,10.20.100.15,win-srv-0015.corp.example.local,Microsoft Windows Server 2022 Standard,"The HTML Help facility in Microsoft Windows 98, 98 Second Edition, Millennium Edition, NT 4.0, NT 4.0 Terminal Server…","The HTML Help facility in Microsoft Windows 98, 98 Second Edition, Millennium Edition, NT 4.0, NT 4.0 Terminal Server Edition, Windows 2000, and Windows XP uses the Local Computer Security Zone when opening .chm files from the Temporary Internet Files folder, which allows remote attackers to execute arbitrary code via HTML mail that references or inserts a malicious .chm file containing…",See vendor advisory for CVE-2002-0694 and apply the corresponding patch/update.,0,tcp,2026-07-12,2026-08-01
709273,CVE-2002-1256,Medium,5.0,WIN-SRV-0016,10.20.100.16,win-srv-0016.corp.example.local,Microsoft Windows Server 2019 Datacenter,The SMB signing capability in the Server Message Block (SMB) protocol in Microsoft Windows 2000 and Windows XP allows…,"The SMB signing capability in the Server Message Block (SMB) protocol in Microsoft Windows 2000 and Windows XP allows attackers to disable the digital signing settings in an SMB session to force the data to be sent unsigned, then inject data into the session without detection, e.g. by modifying group policy information sent from a domain controller.",See vendor advisory for CVE-2002-1256 and apply the corresponding patch/update.,445,tcp,2026-06-30,2026-08-03
620741,CVE-2002-1933,High,7.2,WIN-SRV-0017,10.20.100.17,win-srv-0017.corp.example.local,Microsoft Windows Server 2016 Standard,The terminal services screensaver for Microsoft Windows 2000 does not automatically lock the terminal window if the…,"The terminal services screensaver for Microsoft Windows 2000 does not automatically lock the terminal window if the window is minimized, which could allow local users to gain access to the terminal server window.",See vendor advisory for CVE-2002-1933 and apply the corresponding patch/update.,3389,tcp,2026-06-05,2026-08-03
968539,CVE-2002-2073,Medium,4.3,WIN-SRV-0018,10.20.100.18,win-srv-0018.corp.example.local,Microsoft Windows Server 2019 Datacenter,Cross-site scripting (XSS) vulnerability in the default ASP pages on Microsoft Site Server 3.0 on Windows NT 4.0…,Cross-site scripting (XSS) vulnerability in the default ASP pages on Microsoft Site Server 3.0 on Windows NT 4.0 allows remote attackers to inject arbitrary web script or HTML via the (1) ctr parameter in Default.asp and (2) the query string to formslogin.asp.,See vendor advisory for CVE-2002-2073 and apply the corresponding patch/update.,443,tcp,2026-07-14,2026-08-01
148703,CVE-2003-0003,High,7.5,WIN-SRV-0019,10.20.100.19,win-srv-0019.corp.example.local,Microsoft Windows Server 2019 Datacenter,"Buffer overflow in the RPC Locator service for Microsoft Windows NT 4.0, Windows NT 4.0 Terminal Server Edition,…","Buffer overflow in the RPC Locator service for Microsoft Windows NT 4.0, Windows NT 4.0 Terminal Server Edition, Windows 2000, and Windows XP allows local users to execute arbitrary code via an RPC call to the service containing certain parameter information.",See vendor advisory for CVE-2003-0003 and apply the corresponding patch/update.,3389,tcp,2026-07-08,2026-08-02
549197,CVE-2003-0109,High,7.5,WIN-SRV-0020,10.20.100.20,win-srv-0020.corp.example.local,Microsoft Windows Server 2022 Standard,"Buffer overflow in ntdll.dll on Microsoft Windows NT 4.0, Windows NT 4.0 Terminal Server Edition, Windows 2000, and…","Buffer overflow in ntdll.dll on Microsoft Windows NT 4.0, Windows NT 4.0 Terminal Server Edition, Windows 2000, and Windows XP allows remote attackers to execute arbitrary code, as demonstrated via a WebDAV request to IIS 5.0.",See vendor advisory for CVE-2003-0109 and apply the corresponding patch/update.,0,tcp,2026-07-02,2026-08-01
668683,CVE-2003-0227,Medium,5.0,WIN-SRV-0021,10.20.100.21,win-srv-0021.corp.example.local,Microsoft Windows Server 2016 Standard,The logging capability for unicast and multicast transmissions in the ISAPI extension for Microsoft Windows Media…,"The logging capability for unicast and multicast transmissions in the ISAPI extension for Microsoft Windows Media Services in Microsoft Windows NT 4.0 and 2000, nsiislog.dll, allows remote attackers to cause a denial of service in Internet Information Server (IIS) and execute arbitrary code via a certain network request.",See vendor advisory for CVE-2003-0227 and apply the corresponding patch/update.,0,tcp,2026-07-26,2026-08-01
632696,CVE-2003-0352,High,7.5,WIN-SRV-0022,10.20.100.22,win-srv-0022.corp.example.local,Microsoft Windows Server 2019 Datacenter,"Buffer overflow in a certain DCOM interface for RPC in Microsoft Windows NT 4.0, 2000, XP, and Server 2003 allows…","Buffer overflow in a certain DCOM interface for RPC in Microsoft Windows NT 4.0, 2000, XP, and Server 2003 allows remote attackers to execute arbitrary code via a malformed message, as exploited by the Blaster/MSblast/LovSAN and Nachi/Welchia worms.",See vendor advisory for CVE-2003-0352 and apply the corresponding patch/update.,0,tcp,2026-07-01,2026-08-02
757050,CVE-2003-0496,High,7.2,WIN-SRV-0023,10.20.100.23,win-srv-0023.corp.example.local,Microsoft Windows Server 2016 Standard,Microsoft SQL Server before Windows 2000 SP4 allows local users to gain privileges as the SQL Server user by calling…,Microsoft SQL Server before Windows 2000 SP4 allows local users to gain privileges as the SQL Server user by calling the xp_fileexist extended stored procedure with a named pipe as an argument instead of a normal file.,See vendor advisory for CVE-2003-0496 and apply the corresponding patch/update.,0,tcp,2026-07-12,2026-08-03
782619,CVE-2003-0660,High,7.5,WIN-SRV-0024,10.20.100.24,win-srv-0024.corp.example.local,Microsoft Windows Server 2022 Standard,The Authenticode capability in Microsoft Windows NT through Server 2003 does not prompt the user to download and…,"The Authenticode capability in Microsoft Windows NT through Server 2003 does not prompt the user to download and install ActiveX controls when the system is low on memory, which could allow remote attackers to execute arbitrary code without user approval.",See vendor advisory for CVE-2003-0660 and apply the corresponding patch/update.,0,tcp,2026-07-18,2026-08-02
715516,CVE-2003-0839,Medium,5.0,WIN-SRV-0025,10.20.100.25,win-srv-0025.corp.example.local,Microsoft Windows Server 2012 R2,"Directory traversal vulnerability in the ""Shell Folders"" capability in Microsoft Windows Server 2003 allows remote…","Directory traversal vulnerability in the ""Shell Folders"" capability in Microsoft Windows Server 2003 allows remote attackers to read arbitrary files via .. (dot dot) sequences in a ""shell:"" link.",See vendor advisory for CVE-2003-0839 and apply the corresponding patch/update.,0,tcp,2026-07-24,2026-08-03
638268,CVE-2003-0825,Critical,9.3,WIN-SRV-0026,10.20.100.26,win-srv-0026.corp.example.local,Microsoft Windows Server 2019 Datacenter,"The Windows Internet Naming Service (WINS) for Microsoft Windows Server 2003, and possibly Windows NT and Server 2000,…","The Windows Internet Naming Service (WINS) for Microsoft Windows Server 2003, and possibly Windows NT and Server 2000, does not properly validate the length of certain packets, which allows attackers to cause a denial of service and possibly execute arbitrary code.",See vendor advisory for CVE-2003-0825 and apply the corresponding patch/update.,3389,tcp,2026-06-20,2026-08-02
516815,CVE-2003-0533,High,7.5,WIN-SRV-0027,10.20.100.27,win-srv-0027.corp.example.local,Microsoft Windows Server 2019 Datacenter (Domain Controller),Stack-based buffer overflow in certain Active Directory service functions in LSASRV.DLL of the Local Security…,"Stack-based buffer overflow in certain Active Directory service functions in LSASRV.DLL of the Local Security Authority Subsystem Service (LSASS) in Microsoft Windows NT 4.0 SP6a, 2000 SP2 through SP4, XP SP1, Server 2003, NetMeeting, Windows 98, and Windows ME, allows remote attackers to execute arbitrary code via a packet that causes the DsRolerUpgradeDownlevelServer function to create long…",See vendor advisory for CVE-2003-0533 and apply the corresponding patch/update.,443,tcp,2026-06-29,2026-08-02
509432,CVE-2003-0719,High,7.5,WIN-SRV-0028,10.20.100.28,win-srv-0028.corp.example.local,Microsoft Windows Server 2016 Standard,"Buffer overflow in the Private Communications Transport (PCT) protocol implementation in the Microsoft SSL library, as…","Buffer overflow in the Private Communications Transport (PCT) protocol implementation in the Microsoft SSL library, as used in Microsoft Windows NT 4.0 SP6a, 2000 SP2 through SP4, XP SP1, Server 2003, NetMeeting, Windows 98, and Windows ME, allows remote attackers to execute arbitrary code via PCT 1.0 handshake packets.",See vendor advisory for CVE-2003-0719 and apply the corresponding patch/update.,443,tcp,2026-06-22,2026-08-01
897670,CVE-2003-0807,Medium,5.0,WIN-SRV-0029,10.20.100.29,win-srv-0029.corp.example.local,Microsoft Windows Server 2019 Datacenter,Buffer overflow in the COM Internet Services and in the RPC over HTTP Proxy components for Microsoft Windows NT Server…,"Buffer overflow in the COM Internet Services and in the RPC over HTTP Proxy components for Microsoft Windows NT Server 4.0, NT 4.0 Terminal Server Edition, 2000, XP, and Server 2003 allows remote attackers to cause a denial of service via a crafted request.",See vendor advisory for CVE-2003-0807 and apply the corresponding patch/update.,0,tcp,2026-07-22,2026-08-02
621192,CVE-2004-0120,Medium,5.0,WIN-SRV-0030,10.20.100.30,win-srv-0030.corp.example.local,Microsoft Windows Server 2016 Standard,"The Microsoft Secure Sockets Layer (SSL) library, as used in Windows 2000, Windows XP, and Windows Server 2003, allows…","The Microsoft Secure Sockets Layer (SSL) library, as used in Windows 2000, Windows XP, and Windows Server 2003, allows remote attackers to cause a denial of service via malformed SSL messages.",See vendor advisory for CVE-2004-0120 and apply the corresponding patch/update.,3389,tcp,2026-07-29,2026-08-02
833099,CVE-2004-0124,Low,2.6,WIN-SRV-0031,10.20.100.31,win-srv-0031.corp.example.local,Microsoft Windows Server 2016 Standard,"The DCOM RPC interface for Microsoft Windows NT 4.0, 2000, XP, and Server 2003 allows remote attackers to cause…","The DCOM RPC interface for Microsoft Windows NT 4.0, 2000, XP, and Server 2003 allows remote attackers to cause network communications via an ""alter context"" call that contains additional data, aka the ""Object Identity Vulnerability.""",See vendor advisory for CVE-2004-0124 and apply the corresponding patch/update.,3389,tcp,2026-07-26,2026-08-02
336744,CVE-2004-0199,Medium,5.1,WIN-SRV-0032,10.20.100.32,win-srv-0032.corp.example.local,Microsoft Windows Server 2016 Standard,"Help and Support Center in Microsoft Windows XP and Windows Server 2003 SP1 does not properly validate HCP URLs, which…","Help and Support Center in Microsoft Windows XP and Windows Server 2003 SP1 does not properly validate HCP URLs, which allows remote attackers to execute arbitrary code, as demonstrated using certain hcp:// URLs that access the DVD Upgrade capability (dvdupgrd.htm).",See vendor advisory for CVE-2004-0199 and apply the corresponding patch/update.,445,tcp,2026-06-12,2026-08-01
348940,CVE-2004-0727,High,7.5,WIN-SRV-0033,10.20.100.33,win-srv-0033.corp.example.local,Microsoft Windows Server 2022 Standard,"Microsoft Internet Explorer 6.0.2800.1106 on Microsoft Windows XP SP2, and other versions including 5.01 and 5.5,…","Microsoft Internet Explorer 6.0.2800.1106 on Microsoft Windows XP SP2, and other versions including 5.01 and 5.5, allows remote web servers to bypass zone restrictions and execute arbitrary code in the local computer zone by redirecting a function to another function with the same name, as demonstrated by SimilarMethodNameRedir, aka the ""Similar Method Name Redirection Cross Domain Vulnerability.""",See vendor advisory for CVE-2004-0727 and apply the corresponding patch/update.,445,tcp,2026-07-12,2026-08-03
420767,CVE-2004-0201,Critical,10.0,WIN-SRV-0034,10.20.100.34,win-srv-0034.corp.example.local,Microsoft Windows Server 2019 Datacenter,"Heap-based buffer overflow in the HtmlHelp program (hh.exe) in HTML Help for Microsoft Windows 98, Me, NT 4.0, 2000,…","Heap-based buffer overflow in the HtmlHelp program (hh.exe) in HTML Help for Microsoft Windows 98, Me, NT 4.0, 2000, XP, and Server 2003 allows remote attackers to execute arbitrary commands via a .CHM file with a large length field, a different vulnerability than CVE-2003-1041.",See vendor advisory for CVE-2004-0201 and apply the corresponding patch/update.,0,tcp,2026-07-30,2026-08-02
967882,CVE-2004-0202,Medium,5.0,WIN-SRV-0035,10.20.100.35,win-srv-0035.corp.example.local,Microsoft Windows Server 2022 Standard,"IDirectPlay4 Application Programming Interface (API) of Microsoft DirectPlay 7.0a thru 9.0b, as used in Windows Server…","IDirectPlay4 Application Programming Interface (API) of Microsoft DirectPlay 7.0a thru 9.0b, as used in Windows Server 2003 and earlier allows remote attackers to cause a denial of service (application crash) via a malformed packet.",See vendor advisory for CVE-2004-0202 and apply the corresponding patch/update.,3389,tcp,2026-06-25,2026-08-01
184595,CVE-2004-0206,High,7.5,WIN-SRV-0036,10.20.100.36,win-srv-0036.corp.example.local,Microsoft Windows Server 2019 Datacenter (Exchange Server),"Network Dynamic Data Exchange (NetDDE) services for Microsoft Windows 98, Windows NT 4.0, Windows 2000, Windows XP,…","Network Dynamic Data Exchange (NetDDE) services for Microsoft Windows 98, Windows NT 4.0, Windows 2000, Windows XP, and Windows Server 2003 allows attackers to remotely execute arbitrary code or locally gain privileges via a malicious message or application that involves an ""unchecked buffer,"" possibly a buffer overflow.",See vendor advisory for CVE-2004-0206 and apply the corresponding patch/update.,0,tcp,2026-07-04,2026-08-02
789802,CVE-2004-0207,Low,2.1,WIN-SRV-0037,10.20.100.37,win-srv-0037.corp.example.local,Microsoft Windows Server 2019 Datacenter,"""Shatter"" style vulnerability in the Window Management application programming interface (API) for Microsoft Windows…","""Shatter"" style vulnerability in the Window Management application programming interface (API) for Microsoft Windows 98, Windows NT 4.0, Windows 2000, Windows XP, and Windows Server 2003 allows local users to gain privileges by using certain API functions to change properties of privileged programs using the SetWindowLong and SetWIndowLongPtr API functions.",See vendor advisory for CVE-2004-0207 and apply the corresponding patch/update.,443,tcp,2026-07-15,2026-08-01
416976,CVE-2004-0208,High,7.2,WIN-SRV-0038,10.20.100.38,win-srv-0038.corp.example.local,Microsoft Windows Server 2019 Datacenter,"The Virtual DOS Machine (VDM) subsystem of Microsoft Windows NT 4.0, Windows 2000, Windows XP, and Windows Server 2003…","The Virtual DOS Machine (VDM) subsystem of Microsoft Windows NT 4.0, Windows 2000, Windows XP, and Windows Server 2003 allows local users to access kernel memory and gain privileges via a malicious program that modified some system structures in a way that is not properly validated by privileged operating system functions.",See vendor advisory for CVE-2004-0208 and apply the corresponding patch/update.,3389,tcp,2026-07-09,2026-08-02
925197,CVE-2004-0209,Critical,10.0,WIN-SRV-0039,10.20.100.39,win-srv-0039.corp.example.local,Microsoft Windows Server 2019 Datacenter,"Unknown vulnerability in the Graphics Rendering Engine processes of Microsoft Windows 2000, Windows XP, and Windows…","Unknown vulnerability in the Graphics Rendering Engine processes of Microsoft Windows 2000, Windows XP, and Windows Server 2003 allows remote attackers to execute arbitrary code via (1) Windows Metafile (WMF) or (2) Enhanced Metafile (EMF) image formats that involve ""an unchecked buffer.""",See vendor advisory for CVE-2004-0209 and apply the corresponding patch/update.,3389,tcp,2026-06-18,2026-08-02
453471,CVE-2004-0211,Low,2.1,WIN-SRV-0040,10.20.100.40,win-srv-0040.corp.example.local,Microsoft Windows Server 2016 Standard,"The kernel for Microsoft Windows Server 2003 does not reset certain values in CPU data structures, which allows local…","The kernel for Microsoft Windows Server 2003 does not reset certain values in CPU data structures, which allows local users to cause a denial of service (system crash) via a malicious program.",See vendor advisory for CVE-2004-0211 and apply the corresponding patch/update.,0,tcp,2026-06-11,2026-08-03
474857,CVE-2004-0214,Critical,10.0,WIN-SRV-0041,10.20.100.41,win-srv-0041.corp.example.local,Microsoft Windows Server 2022 Standard,"Buffer overflow in Microsoft Internet Explorer and Explorer on Windows XP SP1, WIndows 2000, Windows 98, and Windows…","Buffer overflow in Microsoft Internet Explorer and Explorer on Windows XP SP1, WIndows 2000, Windows 98, and Windows Me may allow remote malicious servers to cause a denial of service (application crash) and possibly execute arbitrary code via long share names, as demonstrated using Samba.",See vendor advisory for CVE-2004-0214 and apply the corresponding patch/update.,0,tcp,2026-07-06,2026-08-02
543768,CVE-2004-0574,Critical,10.0,WIN-SRV-0042,10.20.100.42,win-srv-0042.corp.example.local,Microsoft Windows Server 2019 Datacenter (Exchange Server),"The Network News Transfer Protocol (NNTP) component of Microsoft Windows NT Server 4.0, Windows 2000 Server, Windows…","The Network News Transfer Protocol (NNTP) component of Microsoft Windows NT Server 4.0, Windows 2000 Server, Windows Server 2003, Exchange 2000 Server, and Exchange Server 2003 allows remote attackers to execute arbitrary code via XPAT patterns, possibly related to improper length validation and an ""unchecked buffer,"" leading to off-by-one and heap-based buffer overflows.",See vendor advisory for CVE-2004-0574 and apply the corresponding patch/update.,0,tcp,2026-07-24,2026-08-03
698249,CVE-2004-0575,Critical,10.0,WIN-SRV-0043,10.20.100.43,win-srv-0043.corp.example.local,Microsoft Windows Server 2019 Datacenter,"Integer overflow in DUNZIP32.DLL for Microsoft Windows XP, Windows XP 64-bit Edition, Windows Server 2003, and Windows…","Integer overflow in DUNZIP32.DLL for Microsoft Windows XP, Windows XP 64-bit Edition, Windows Server 2003, and Windows Server 2003 64-bit Edition allows remote attackers to execute arbitrary code via compressed (zipped) folders that involve an ""unchecked buffer"" and improper length validation.",See vendor advisory for CVE-2004-0575 and apply the corresponding patch/update.,443,tcp,2026-06-12,2026-08-01
414284,CVE-2004-0840,Critical,10.0,WIN-SRV-0044,10.20.100.44,win-srv-0044.corp.example.local,Microsoft Windows Server 2019 Datacenter (Exchange Server),"The SMTP (Simple Mail Transfer Protocol) component of Microsoft Windows XP 64-bit Edition, Windows Server 2003,…","The SMTP (Simple Mail Transfer Protocol) component of Microsoft Windows XP 64-bit Edition, Windows Server 2003, Windows Server 2003 64-bit Edition, and the Exchange Routing Engine component of Exchange Server 2003, allows remote attackers to execute arbitrary code via a malicious DNS response message containing length values that are not properly validated.",See vendor advisory for CVE-2004-0840 and apply the corresponding patch/update.,0,tcp,2026-06-21,2026-08-03
595105,CVE-2004-2365,Low,2.1,WIN-SRV-0045,10.20.100.45,win-srv-0045.corp.example.local,Microsoft Windows Server 2019 Datacenter,Memory leak in Microsoft Windows XP and Windows Server 2003 allows local users to cause a denial of service (memory…,Memory leak in Microsoft Windows XP and Windows Server 2003 allows local users to cause a denial of service (memory exhaustion) by repeatedly creating and deleting directories using a non-standard tool such as smbmount.,See vendor advisory for CVE-2004-2365 and apply the corresponding patch/update.,443,tcp,2026-07-10,2026-08-03
711701,CVE-2004-0899,Medium,5.0,WIN-SRV-0046,10.20.100.46,win-srv-0046.corp.example.local,Microsoft Windows Server 2016 Standard,"The DHCP Server service for Microsoft Windows NT 4.0 Server and Terminal Server Edition, with DHCP logging enabled,…","The DHCP Server service for Microsoft Windows NT 4.0 Server and Terminal Server Edition, with DHCP logging enabled, does not properly validate the length of certain messages, which allows remote attackers to cause a denial of service (application crash) via a malformed DHCP message, aka ""Logging Vulnerability.""",See vendor advisory for CVE-2004-0899 and apply the corresponding patch/update.,0,tcp,2026-07-26,2026-08-03
444082,CVE-2004-0900,Critical,10.0,WIN-SRV-0047,10.20.100.47,win-srv-0047.corp.example.local,Microsoft Windows Server 2022 Standard,The DHCP Server service for Microsoft Windows NT 4.0 Server and Terminal Server Edition does not properly validate the…,"The DHCP Server service for Microsoft Windows NT 4.0 Server and Terminal Server Edition does not properly validate the length of certain messages, which allows remote attackers to execute arbitrary code via a malformed DHCP message, aka the ""DHCP Request Vulnerability.""",See vendor advisory for CVE-2004-0900 and apply the corresponding patch/update.,443,tcp,2026-07-18,2026-08-03
356769,CVE-2004-1080,Critical,10.0,WIN-SRV-0048,10.20.100.48,win-srv-0048.corp.example.local,Microsoft Windows Server 2016 Standard,"The WINS service (wins.exe) on Microsoft Windows NT Server 4.0, Windows 2000 Server, and Windows Server 2003 allows…","The WINS service (wins.exe) on Microsoft Windows NT Server 4.0, Windows 2000 Server, and Windows Server 2003 allows remote attackers to write to arbitrary memory locations and possibly execute arbitrary code via a modified memory pointer in a WINS replication packet to TCP port 42, aka the ""Association Context Vulnerability.""",See vendor advisory for CVE-2004-1080 and apply the corresponding patch/update.,3389,tcp,2026-07-28,2026-08-02
582485,CVE-2004-0897,Critical,10.0,WIN-SRV-0049,10.20.100.49,win-srv-0049.corp.example.local,Microsoft Windows Server 2019 Datacenter,"The Indexing Service for Microsoft Windows XP and Server 2003 does not properly validate the length of a message,…","The Indexing Service for Microsoft Windows XP and Server 2003 does not properly validate the length of a message, which allows remote attackers to execute arbitrary code via a buffer overflow attack.",See vendor advisory for CVE-2004-0897 and apply the corresponding patch/update.,0,tcp,2026-07-14,2026-08-03
