Plugin ID,CVE,Risk,CVSS v3.0 Base Score,Host,IP Address,FQDN,OS,Name,Synopsis,Solution,Port,Protocol,First Discovered,Last Observed
986694,,High,8.1,IAC-LEGACY-APP-RDS,10.20.113.15,legacy-app-rds.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 3389 (RDP) (CKV_AWS_25),The security group resource has an ingress rule allowing RDP (port 3389) from any source IP address (0.0.0.0/0).,"Restrict the RDP ingress rule's source CIDR to a specific known IP range, never 0.0.0.0/0.",0,tcp,2026-06-20,2026-08-01
933355,,High,7.5,IAC-CORE-NETWORK-SG,10.20.113.16,core-network-sg.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),RDS Instance Is Not Encrypted at Rest (CKV_AWS_16),"The RDS database instance resource does not have storage encryption enabled, leaving the database's data at rest unencrypted.",Set storage_encrypted = true on the RDS instance (note: this requires recreating an existing unencrypted instance).,0,tcp,2026-07-01,2026-08-02
457320,,High,7.5,IAC-WEB-TIER-SG-PUBLIC,10.20.113.17,web-tier-sg-public.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),RDS Instance Is Not Encrypted at Rest (CKV_AWS_16),"The RDS database instance resource does not have storage encryption enabled, leaving the database's data at rest unencrypted.",Set storage_encrypted = true on the RDS instance (note: this requires recreating an existing unencrypted instance).,0,tcp,2026-06-28,2026-08-02
375778,,High,8.1,IAC-PROD-DATA-LAKE-S3,10.20.113.18,prod-data-lake-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 3389 (RDP) (CKV_AWS_25),The security group resource has an ingress rule allowing RDP (port 3389) from any source IP address (0.0.0.0/0).,"Restrict the RDP ingress rule's source CIDR to a specific known IP range, never 0.0.0.0/0.",0,tcp,2026-06-23,2026-08-01
916991,,Critical,9.1,IAC-HR-DOCUMENTS-S3,10.20.113.19,hr-documents-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),S3 Bucket Has an ACL Defined Which Allows Public READ Access (CKV_AWS_20),"The S3 bucket resource's ACL grants public-read access, allowing anyone on the internet to list and download every object in the bucket.",Remove the public-read ACL grant and set the bucket's public-access-block configuration to block all public access.,0,tcp,2026-07-03,2026-08-02
951946,,Critical,9.1,IAC-ML-TRAINING-S3,10.20.113.20,ml-training-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),S3 Bucket Has an ACL Defined Which Allows Public READ Access (CKV_AWS_20),"The S3 bucket resource's ACL grants public-read access, allowing anyone on the internet to list and download every object in the bucket.",Remove the public-read ACL grant and set the bucket's public-access-block configuration to block all public access.,0,tcp,2026-06-05,2026-08-03
987273,,Critical,9.5,IAC-CUSTOMER-ORDERS-RDS,10.20.113.21,customer-orders-rds.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to All Ports (CKV_AWS_277),The security group resource has an ingress rule allowing all ports (0-65535) from any source IP address (0.0.0.0/0).,"Replace the all-ports rule with explicit, minimal port ranges scoped to a specific known source CIDR.",0,tcp,2026-07-30,2026-08-03
592261,,Critical,9.8,IAC-SANDBOX-RDS-INSTANCE,10.20.113.22,sandbox-rds-instance.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),IAM Policy Allows Full '*:*' Administrative Privileges (CKV_AWS_1),"The IAM policy attached to this resource grants Action: '*' against Resource: '*', a full-administrator wildcard grant with no least-privilege scoping.","Scope the policy to only the specific actions and resources this role/user genuinely needs, following least privilege.",0,tcp,2026-06-28,2026-08-03
420354,,Critical,9.5,IAC-STAGING-RDS-INSTANCE,10.20.113.23,staging-rds-instance.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to All Ports (CKV_AWS_277),The security group resource has an ingress rule allowing all ports (0-65535) from any source IP address (0.0.0.0/0).,"Replace the all-ports rule with explicit, minimal port ranges scoped to a specific known source CIDR.",0,tcp,2026-07-27,2026-08-01
692410,,Critical,9.5,IAC-LEGACY-APP-RDS,10.20.113.24,legacy-app-rds.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to All Ports (CKV_AWS_277),The security group resource has an ingress rule allowing all ports (0-65535) from any source IP address (0.0.0.0/0).,"Replace the all-ports rule with explicit, minimal port ranges scoped to a specific known source CIDR.",0,tcp,2026-06-08,2026-08-03
368442,,Medium,5.3,IAC-HR-DOCUMENTS-S3,10.20.113.25,hr-documents-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),EBS Volume Is Not Encrypted (CKV_AWS_3),"The EBS volume resource does not have encryption enabled, leaving data at rest on the underlying storage unencrypted.",Set encrypted = true on the EBS volume resource (and consider enabling account-level default EBS encryption).,0,tcp,2026-06-14,2026-08-01
766892,,Medium,5.5,IAC-BATCH-JOBS-EBS-VOL,10.20.113.26,batch-jobs-ebs-vol.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),CloudTrail Is Not Enabled in All Regions (CKV_AWS_67),"The CloudTrail configuration does not have multi-region logging enabled, leaving API activity in other regions unlogged.",Set is_multi_region_trail = true on the CloudTrail resource so API activity is captured account-wide.,0,tcp,2026-07-23,2026-08-03
776645,,High,8.1,IAC-TEST-ENV-SG,10.20.113.27,test-env-sg.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 3389 (RDP) (CKV_AWS_25),The security group resource has an ingress rule allowing RDP (port 3389) from any source IP address (0.0.0.0/0).,"Restrict the RDP ingress rule's source CIDR to a specific known IP range, never 0.0.0.0/0.",0,tcp,2026-07-29,2026-08-02
978143,,High,8.1,IAC-PROD-DATA-LAKE-S3,10.20.113.28,prod-data-lake-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 22 (SSH) (CKV_AWS_24),The security group resource has an ingress rule allowing SSH (port 22) from any source IP address (0.0.0.0/0).,"Restrict the SSH ingress rule's source CIDR to a specific known IP range (e.g. a VPN or bastion host), never 0.0.0.0/0.",0,tcp,2026-07-05,2026-08-03
471235,,Critical,9.8,IAC-SHARED-SERVICES-IAM-ADMIN-POLICY,10.20.113.29,shared-services-iam-admin-policy.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),IAM Policy Allows Full '*:*' Administrative Privileges (CKV_AWS_1),"The IAM policy attached to this resource grants Action: '*' against Resource: '*', a full-administrator wildcard grant with no least-privilege scoping.","Scope the policy to only the specific actions and resources this role/user genuinely needs, following least privilege.",0,tcp,2026-07-14,2026-08-02
430647,,Medium,5.5,IAC-HR-DOCUMENTS-S3,10.20.113.30,hr-documents-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),CloudTrail Is Not Enabled in All Regions (CKV_AWS_67),"The CloudTrail configuration does not have multi-region logging enabled, leaving API activity in other regions unlogged.",Set is_multi_region_trail = true on the CloudTrail resource so API activity is captured account-wide.,0,tcp,2026-06-29,2026-08-02
159284,,High,8.1,IAC-BACKUP-EBS-SNAPSHOT-VOL,10.20.113.31,backup-ebs-snapshot-vol.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 3389 (RDP) (CKV_AWS_25),The security group resource has an ingress rule allowing RDP (port 3389) from any source IP address (0.0.0.0/0).,"Restrict the RDP ingress rule's source CIDR to a specific known IP range, never 0.0.0.0/0.",0,tcp,2026-07-04,2026-08-01
344535,,Critical,9.5,IAC-BATCH-JOBS-EBS-VOL,10.20.113.32,batch-jobs-ebs-vol.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to All Ports (CKV_AWS_277),The security group resource has an ingress rule allowing all ports (0-65535) from any source IP address (0.0.0.0/0).,"Replace the all-ports rule with explicit, minimal port ranges scoped to a specific known source CIDR.",0,tcp,2026-07-16,2026-08-01
793762,,Medium,5.3,IAC-REPORTING-S3-BUCKET,10.20.113.33,reporting-s3-bucket.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),EBS Volume Is Not Encrypted (CKV_AWS_3),"The EBS volume resource does not have encryption enabled, leaving data at rest on the underlying storage unencrypted.",Set encrypted = true on the EBS volume resource (and consider enabling account-level default EBS encryption).,0,tcp,2026-07-22,2026-08-03
349692,,High,8.1,IAC-VPN-GATEWAY-SG,10.20.113.34,vpn-gateway-sg.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 3389 (RDP) (CKV_AWS_25),The security group resource has an ingress rule allowing RDP (port 3389) from any source IP address (0.0.0.0/0).,"Restrict the RDP ingress rule's source CIDR to a specific known IP range, never 0.0.0.0/0.",0,tcp,2026-06-19,2026-08-01
223525,,Medium,5.3,IAC-DEVOPS-TERRAFORM-STATE-S3,10.20.113.35,devops-terraform-state-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),EBS Volume Is Not Encrypted (CKV_AWS_3),"The EBS volume resource does not have encryption enabled, leaving data at rest on the underlying storage unencrypted.",Set encrypted = true on the EBS volume resource (and consider enabling account-level default EBS encryption).,0,tcp,2026-07-29,2026-08-03
455078,,Critical,9.5,IAC-VPN-GATEWAY-SG,10.20.113.36,vpn-gateway-sg.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to All Ports (CKV_AWS_277),The security group resource has an ingress rule allowing all ports (0-65535) from any source IP address (0.0.0.0/0).,"Replace the all-ports rule with explicit, minimal port ranges scoped to a specific known source CIDR.",0,tcp,2026-07-19,2026-08-01
343197,,Critical,9.1,IAC-USER-UPLOADS-S3,10.20.113.37,user-uploads-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),S3 Bucket Has an ACL Defined Which Allows Public READ Access (CKV_AWS_20),"The S3 bucket resource's ACL grants public-read access, allowing anyone on the internet to list and download every object in the bucket.",Remove the public-read ACL grant and set the bucket's public-access-block configuration to block all public access.,0,tcp,2026-06-12,2026-08-01
172978,,Medium,5.3,IAC-TEST-ENV-SG,10.20.113.38,test-env-sg.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),EBS Volume Is Not Encrypted (CKV_AWS_3),"The EBS volume resource does not have encryption enabled, leaving data at rest on the underlying storage unencrypted.",Set encrypted = true on the EBS volume resource (and consider enabling account-level default EBS encryption).,0,tcp,2026-06-12,2026-08-03
100684,,High,7.5,IAC-INTERNAL-TOOLS-SG,10.20.113.39,internal-tools-sg.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),RDS Instance Is Not Encrypted at Rest (CKV_AWS_16),"The RDS database instance resource does not have storage encryption enabled, leaving the database's data at rest unencrypted.",Set storage_encrypted = true on the RDS instance (note: this requires recreating an existing unencrypted instance).,0,tcp,2026-07-17,2026-08-03
609146,,High,8.1,IAC-FINANCE-REPORTS-S3,10.20.113.40,finance-reports-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 22 (SSH) (CKV_AWS_24),The security group resource has an ingress rule allowing SSH (port 22) from any source IP address (0.0.0.0/0).,"Restrict the SSH ingress rule's source CIDR to a specific known IP range (e.g. a VPN or bastion host), never 0.0.0.0/0.",0,tcp,2026-07-16,2026-08-01
380793,,High,8.1,IAC-PAYMENTS-RDS-PRIMARY,10.20.113.41,payments-rds-primary.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 3389 (RDP) (CKV_AWS_25),The security group resource has an ingress rule allowing RDP (port 3389) from any source IP address (0.0.0.0/0).,"Restrict the RDP ingress rule's source CIDR to a specific known IP range, never 0.0.0.0/0.",0,tcp,2026-07-27,2026-08-03
541259,,High,7.5,IAC-PARTNER-API-SG,10.20.113.42,partner-api-sg.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),RDS Instance Is Not Encrypted at Rest (CKV_AWS_16),"The RDS database instance resource does not have storage encryption enabled, leaving the database's data at rest unencrypted.",Set storage_encrypted = true on the RDS instance (note: this requires recreating an existing unencrypted instance).,0,tcp,2026-07-25,2026-08-02
542679,,High,8.1,IAC-ANALYTICS-EBS-VOL-01,10.20.113.43,analytics-ebs-vol-01.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 22 (SSH) (CKV_AWS_24),The security group resource has an ingress rule allowing SSH (port 22) from any source IP address (0.0.0.0/0).,"Restrict the SSH ingress rule's source CIDR to a specific known IP range (e.g. a VPN or bastion host), never 0.0.0.0/0.",0,tcp,2026-08-01,2026-08-03
137072,,High,8.1,IAC-BATCH-JOBS-EBS-VOL,10.20.113.44,batch-jobs-ebs-vol.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 3389 (RDP) (CKV_AWS_25),The security group resource has an ingress rule allowing RDP (port 3389) from any source IP address (0.0.0.0/0).,"Restrict the RDP ingress rule's source CIDR to a specific known IP range, never 0.0.0.0/0.",0,tcp,2026-07-30,2026-08-03
458563,,Critical,9.1,IAC-BATCH-JOBS-EBS-VOL,10.20.113.45,batch-jobs-ebs-vol.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),S3 Bucket Has an ACL Defined Which Allows Public READ Access (CKV_AWS_20),"The S3 bucket resource's ACL grants public-read access, allowing anyone on the internet to list and download every object in the bucket.",Remove the public-read ACL grant and set the bucket's public-access-block configuration to block all public access.,0,tcp,2026-07-08,2026-08-02
449084,,High,8.1,IAC-CUSTOMER-ORDERS-RDS,10.20.113.46,customer-orders-rds.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 22 (SSH) (CKV_AWS_24),The security group resource has an ingress rule allowing SSH (port 22) from any source IP address (0.0.0.0/0).,"Restrict the SSH ingress rule's source CIDR to a specific known IP range (e.g. a VPN or bastion host), never 0.0.0.0/0.",0,tcp,2026-06-11,2026-08-02
322501,,Medium,5.5,IAC-IOT-TELEMETRY-S3,10.20.113.47,iot-telemetry-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),CloudTrail Is Not Enabled in All Regions (CKV_AWS_67),"The CloudTrail configuration does not have multi-region logging enabled, leaving API activity in other regions unlogged.",Set is_multi_region_trail = true on the CloudTrail resource so API activity is captured account-wide.,0,tcp,2026-06-21,2026-08-03
928969,,High,8.1,IAC-BILLING-VPC-SG,10.20.113.48,billing-vpc-sg.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 22 (SSH) (CKV_AWS_24),The security group resource has an ingress rule allowing SSH (port 22) from any source IP address (0.0.0.0/0).,"Restrict the SSH ingress rule's source CIDR to a specific known IP range (e.g. a VPN or bastion host), never 0.0.0.0/0.",0,tcp,2026-07-06,2026-08-03
738910,,High,8.1,IAC-CUSTOMER-ORDERS-RDS,10.20.113.49,customer-orders-rds.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 3389 (RDP) (CKV_AWS_25),The security group resource has an ingress rule allowing RDP (port 3389) from any source IP address (0.0.0.0/0).,"Restrict the RDP ingress rule's source CIDR to a specific known IP range, never 0.0.0.0/0.",0,tcp,2026-07-15,2026-08-03
799749,,High,8.1,IAC-LEGACY-APP-RDS,10.20.113.50,legacy-app-rds.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 22 (SSH) (CKV_AWS_24),The security group resource has an ingress rule allowing SSH (port 22) from any source IP address (0.0.0.0/0).,"Restrict the SSH ingress rule's source CIDR to a specific known IP range (e.g. a VPN or bastion host), never 0.0.0.0/0.",0,tcp,2026-06-29,2026-08-03
360672,,Critical,9.8,IAC-PROD-DATA-LAKE-S3,10.20.113.51,prod-data-lake-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),IAM Policy Allows Full '*:*' Administrative Privileges (CKV_AWS_1),"The IAM policy attached to this resource grants Action: '*' against Resource: '*', a full-administrator wildcard grant with no least-privilege scoping.","Scope the policy to only the specific actions and resources this role/user genuinely needs, following least privilege.",0,tcp,2026-06-14,2026-08-02
892602,,Medium,5.5,IAC-FINANCE-REPORTS-S3,10.20.113.52,finance-reports-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),CloudTrail Is Not Enabled in All Regions (CKV_AWS_67),"The CloudTrail configuration does not have multi-region logging enabled, leaving API activity in other regions unlogged.",Set is_multi_region_trail = true on the CloudTrail resource so API activity is captured account-wide.,0,tcp,2026-06-27,2026-08-03
386799,,High,8.1,IAC-HR-DOCUMENTS-S3,10.20.113.53,hr-documents-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 3389 (RDP) (CKV_AWS_25),The security group resource has an ingress rule allowing RDP (port 3389) from any source IP address (0.0.0.0/0).,"Restrict the RDP ingress rule's source CIDR to a specific known IP range, never 0.0.0.0/0.",0,tcp,2026-06-30,2026-08-01
357711,,Critical,9.5,IAC-MARKETING-ASSETS-S3,10.20.113.54,marketing-assets-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to All Ports (CKV_AWS_277),The security group resource has an ingress rule allowing all ports (0-65535) from any source IP address (0.0.0.0/0).,"Replace the all-ports rule with explicit, minimal port ranges scoped to a specific known source CIDR.",0,tcp,2026-07-02,2026-08-01
944006,,Medium,5.3,IAC-PROD-DATA-LAKE-S3,10.20.113.55,prod-data-lake-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),EBS Volume Is Not Encrypted (CKV_AWS_3),"The EBS volume resource does not have encryption enabled, leaving data at rest on the underlying storage unencrypted.",Set encrypted = true on the EBS volume resource (and consider enabling account-level default EBS encryption).,0,tcp,2026-07-30,2026-08-03
207288,,High,8.1,IAC-CDN-ORIGIN-S3,10.20.113.56,cdn-origin-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 3389 (RDP) (CKV_AWS_25),The security group resource has an ingress rule allowing RDP (port 3389) from any source IP address (0.0.0.0/0).,"Restrict the RDP ingress rule's source CIDR to a specific known IP range, never 0.0.0.0/0.",0,tcp,2026-08-02,2026-08-02
735533,,Medium,5.5,IAC-INTERNAL-TOOLS-SG,10.20.113.57,internal-tools-sg.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),CloudTrail Is Not Enabled in All Regions (CKV_AWS_67),"The CloudTrail configuration does not have multi-region logging enabled, leaving API activity in other regions unlogged.",Set is_multi_region_trail = true on the CloudTrail resource so API activity is captured account-wide.,0,tcp,2026-08-03,2026-08-02
857594,,High,8.1,IAC-ML-TRAINING-S3,10.20.113.58,ml-training-s3.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 22 (SSH) (CKV_AWS_24),The security group resource has an ingress rule allowing SSH (port 22) from any source IP address (0.0.0.0/0).,"Restrict the SSH ingress rule's source CIDR to a specific known IP range (e.g. a VPN or bastion host), never 0.0.0.0/0.",0,tcp,2026-07-25,2026-08-03
307908,,High,8.1,IAC-STAGING-RDS-INSTANCE,10.20.113.59,staging-rds-instance.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),Security Group Allows Ingress From 0.0.0.0/0 to Port 22 (SSH) (CKV_AWS_24),The security group resource has an ingress rule allowing SSH (port 22) from any source IP address (0.0.0.0/0).,"Restrict the SSH ingress rule's source CIDR to a specific known IP range (e.g. a VPN or bastion host), never 0.0.0.0/0.",0,tcp,2026-06-05,2026-08-02
976524,,High,7.5,IAC-SHARED-SERVICES-IAM-ADMIN-POLICY,10.20.113.60,shared-services-iam-admin-policy.terraform.corp.deloitte.local,Terraform/CloudFormation Resource (IaC static analysis target),RDS Instance Is Not Encrypted at Rest (CKV_AWS_16),"The RDS database instance resource does not have storage encryption enabled, leaving the database's data at rest unencrypted.",Set storage_encrypted = true on the RDS instance (note: this requires recreating an existing unencrypted instance).,0,tcp,2026-07-10,2026-08-02
