Plugin ID,CVE,Risk,CVSS v3.0 Base Score,Host,IP Address,FQDN,OS,Name,Synopsis,Solution,Port,Protocol,First Discovered,Last Observed
222734,CVE-2019-6324,Medium,4.8,PRINTER-0033,10.20.114.33,printer-0033.corp.deloitte.local,HP LaserJet Firmware,"HP Color LaserJet Pro M280-M281 Multifunction Printer series (before v. 20190419), HP LaserJet Pro MFP M28-M31 Printer…","HP Color LaserJet Pro M280-M281 Multifunction Printer series (before v. 20190419), HP LaserJet Pro MFP M28-M31 Printer series (before v. 20190426) may have an embedded web server potentially vulnerable to stored XSS in wireless configuration page",See vendor advisory for CVE-2019-6324 and apply the corresponding patch/update.,80,tcp,2026-08-02,2026-08-03
924161,CVE-2019-6325,High,8.8,PRINTER-0034,10.20.114.34,printer-0034.corp.deloitte.local,HP LaserJet Firmware,"HP Color LaserJet Pro M280-M281 Multifunction Printer series (before v. 20190419), HP LaserJet Pro MFP M28-M31 Printer…","HP Color LaserJet Pro M280-M281 Multifunction Printer series (before v. 20190419), HP LaserJet Pro MFP M28-M31 Printer series (before v. 20190426) may have an embedded web server that is potentially vulnerable to Cross-site Request Forgery.",See vendor advisory for CVE-2019-6325 and apply the corresponding patch/update.,9100,tcp,2026-07-18,2026-08-04
301257,CVE-2019-6326,High,7.2,PRINTER-0035,10.20.114.35,printer-0035.corp.deloitte.local,HP LaserJet Firmware,"HP Color LaserJet Pro M280-M281 Multifunction Printer series (before v. 20190419), HP LaserJet Pro MFP M28-M31 Printer…","HP Color LaserJet Pro M280-M281 Multifunction Printer series (before v. 20190419), HP LaserJet Pro MFP M28-M31 Printer series (before v. 20190426) may have embedded web server attributes which may be potentially vulnerable to Buffer Overflow.",See vendor advisory for CVE-2019-6326 and apply the corresponding patch/update.,80,tcp,2026-07-12,2026-08-02
728464,CVE-2019-6327,Critical,9.8,PRINTER-0036,10.20.114.36,printer-0036.corp.deloitte.local,HP LaserJet Firmware,"HP Color LaserJet Pro M280-M281 Multifunction Printer series (before v. 20190419), HP LaserJet Pro MFP M28-M31 Printer…","HP Color LaserJet Pro M280-M281 Multifunction Printer series (before v. 20190419), HP LaserJet Pro MFP M28-M31 Printer series (before v. 20190426) may have an IPP Parser potentially vulnerable to Buffer Overflow.",See vendor advisory for CVE-2019-6327 and apply the corresponding patch/update.,443,tcp,2026-07-22,2026-08-02
439545,CVE-2001-1134,Medium,5.0,PRINTER-0037,10.20.114.37,printer-0037.corp.deloitte.local,Xerox WorkCentre Firmware,"Xerox DocuPrint N40 Printers allow remote attackers to cause a denial of service via malformed data, such as that…","Xerox DocuPrint N40 Printers allow remote attackers to cause a denial of service via malformed data, such as that produced by the Code Red worm.",See vendor advisory for CVE-2001-1134 and apply the corresponding patch/update.,0,tcp,2026-06-08,2026-08-03
568812,CVE-2019-17184,Critical,9.8,PRINTER-0038,10.20.114.38,printer-0038.corp.deloitte.local,Xerox WorkCentre Firmware,Xerox AtlaLink B8045/B8055/B8065/B8075/B8090 C8030/C8035/C8045/C8055/C8070 printers with software before…,Xerox AtlaLink B8045/B8055/B8065/B8075/B8090 C8030/C8035/C8045/C8055/C8070 printers with software before 101.00x.089.22600 allow an attacker to gain privileges.,See vendor advisory for CVE-2019-17184 and apply the corresponding patch/update.,80,tcp,2026-07-18,2026-08-03
344308,CVE-2019-19832,High,8.8,PRINTER-0039,10.20.114.39,printer-0039.corp.deloitte.local,Xerox WorkCentre Firmware,Xerox AltaLink C8035 printers allow CSRF. A request to add users is made in the Device User Database form field to the…,Xerox AltaLink C8035 printers allow CSRF. A request to add users is made in the Device User Database form field to the xerox.set URI. (The frmUserName value must have a unique name.),See vendor advisory for CVE-2019-19832 and apply the corresponding patch/update.,631,tcp,2026-06-17,2026-08-02
359889,CVE-2020-9330,High,8.8,PRINTER-0040,10.20.114.40,printer-0040.corp.deloitte.local,Xerox WorkCentre Firmware,Certain Xerox WorkCentre printers before 073.xxx.000.02300 do not require the user to reenter or validate LDAP bind…,"Certain Xerox WorkCentre printers before 073.xxx.000.02300 do not require the user to reenter or validate LDAP bind credentials when changing the LDAP connector IP address. A malicious actor who gains access to affected devices (e.g., by using default credentials) can change the LDAP connection IP address to a system owned by the actor without knowledge of the LDAP bind credentials. After…",See vendor advisory for CVE-2020-9330 and apply the corresponding patch/update.,443,tcp,2026-06-08,2026-08-02
932896,CVE-2019-13165,Critical,9.8,PRINTER-0041,10.20.114.41,printer-0041.corp.deloitte.local,Xerox WorkCentre Firmware,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) were affected by a buffer overflow vulnerability in the…,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) were affected by a buffer overflow vulnerability in the request parser of the IPP service. This would allow an unauthenticated attacker to cause a Denial of Service (DoS) and potentially execute arbitrary code on the device.,See vendor advisory for CVE-2019-13165 and apply the corresponding patch/update.,80,tcp,2026-06-28,2026-08-04
110038,CVE-2019-13166,High,7.5,PRINTER-0042,10.20.114.42,printer-0042.corp.deloitte.local,Xerox WorkCentre Firmware,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) did not implement account lockout. Local account…,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) did not implement account lockout. Local account credentials may be extracted from the device via brute force guessing attacks.,See vendor advisory for CVE-2019-13166 and apply the corresponding patch/update.,9100,tcp,2026-06-23,2026-08-02
330814,CVE-2019-13167,Medium,6.1,PRINTER-0043,10.20.114.43,printer-0043.corp.deloitte.local,Xerox WorkCentre Firmware,"Multiple Stored XSS vulnerabilities were found in the Xerox Web Application, used by the Phaser 3320 V53.006.16.000…","Multiple Stored XSS vulnerabilities were found in the Xerox Web Application, used by the Phaser 3320 V53.006.16.000 and other printers. Successful exploitation of this vulnerability can lead to session hijacking of the administrator in the web application or the execution of unwanted actions.",See vendor advisory for CVE-2019-13167 and apply the corresponding patch/update.,443,tcp,2026-06-07,2026-08-04
443064,CVE-2019-13168,Critical,9.8,PRINTER-0044,10.20.114.44,printer-0044.corp.deloitte.local,Xerox WorkCentre Firmware,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) were affected by a buffer overflow vulnerability in the…,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) were affected by a buffer overflow vulnerability in the attributes parser of the IPP service. This would allow an unauthenticated attacker to cause a Denial of Service (DoS) and potentially execute arbitrary code on the device.,See vendor advisory for CVE-2019-13168 and apply the corresponding patch/update.,9100,tcp,2026-07-12,2026-08-03
906916,CVE-2019-13169,Critical,9.8,PRINTER-0045,10.20.114.45,printer-0045.corp.deloitte.local,Xerox WorkCentre Firmware,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) were affected by a buffer overflow vulnerability in the…,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) were affected by a buffer overflow vulnerability in the Content-Type HTTP Header of the web application that would allow an attacker to execute arbitrary code on the device.,See vendor advisory for CVE-2019-13169 and apply the corresponding patch/update.,631,tcp,2026-07-16,2026-08-02
961766,CVE-2019-13170,Medium,6.5,PRINTER-0046,10.20.114.46,printer-0046.corp.deloitte.local,Xerox WorkCentre Firmware,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) did not implement any mechanism to avoid CSRF attacks.…,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) did not implement any mechanism to avoid CSRF attacks. Successful exploitation of this vulnerability can lead to the takeover of a local account on the device.,See vendor advisory for CVE-2019-13170 and apply the corresponding patch/update.,0,tcp,2026-07-28,2026-08-02
450831,CVE-2019-13171,Critical,9.8,PRINTER-0047,10.20.114.47,printer-0047.corp.deloitte.local,Xerox WorkCentre Firmware,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) were affected by one or more stack-based buffer overflow…,"Some Xerox printers (such as the Phaser 3320 V53.006.16.000) were affected by one or more stack-based buffer overflow vulnerabilities in the Google Cloud Print implementation that would allow an unauthenticated attacker to execute arbitrary code on the device. This was caused by an insecure handling of the register parameters, because the size used within a memcpy() function, which copied the…",See vendor advisory for CVE-2019-13171 and apply the corresponding patch/update.,631,tcp,2026-07-16,2026-08-03
298272,CVE-2019-13172,Critical,9.8,PRINTER-0048,10.20.114.48,printer-0048.corp.deloitte.local,Xerox WorkCentre Firmware,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) were affected by a buffer overflow vulnerability in the…,Some Xerox printers (such as the Phaser 3320 V53.006.16.000) were affected by a buffer overflow vulnerability in the Authentication Cookie of the web application that would allow an attacker to execute arbitrary code on the device.,See vendor advisory for CVE-2019-13172 and apply the corresponding patch/update.,9100,tcp,2026-07-22,2026-08-02
831044,CVE-2019-18628,Medium,4.9,PRINTER-0049,10.20.114.49,printer-0049.corp.deloitte.local,Xerox WorkCentre Firmware,Xerox AltaLink B8045/B8055/B8065/B8075/B8090 and C8030/C8035/C8045/C8055/C8070 multifunction printers with software…,"Xerox AltaLink B8045/B8055/B8065/B8075/B8090 and C8030/C8035/C8045/C8055/C8070 multifunction printers with software releases before 101.00x.099.28200 allow a user with administrative privileges to turn off data encryption on the device, thus leaving it open to potential cryptographic information disclosure.",See vendor advisory for CVE-2019-18628 and apply the corresponding patch/update.,80,tcp,2026-07-19,2026-08-02
