Plugin ID,CVE,Risk,CVSS v3.0 Base Score,Host,IP Address,FQDN,OS,Name,Synopsis,Solution,Port,Protocol,First Discovered,Last Observed
989682,CVE-2009-1805,Medium,4.0,VHOST-0011,10.20.115.11,vhost-0011.corp.deloitte.local,VMware ESXi 8.x,"Unspecified vulnerability in the VMware Descheduled Time Accounting driver in VMware Workstation 6.5.1 and earlier,…","Unspecified vulnerability in the VMware Descheduled Time Accounting driver in VMware Workstation 6.5.1 and earlier, VMware Player 2.5.1 and earlier, VMware ACE 2.5.1 and earlier, VMware Server 1.x before 1.0.9 build 156507 and 2.x before 2.0.1 build 156745, VMware Fusion 2.x before 2.0.2 build 147997, VMware ESXi 3.5, and VMware ESX 3.0.2, 3.0.3, and 3.5, when the Descheduled Time Accounting…",See vendor advisory for CVE-2009-1805 and apply the corresponding patch/update.,0,tcp,2026-06-19,2026-08-03
431672,CVE-2009-2267,Medium,6.9,VHOST-0012,10.20.115.12,vhost-0012.corp.deloitte.local,VMware ESXi 8.x,"VMware Workstation 6.5.x before 6.5.3 build 185404, VMware Player 2.5.x before 2.5.3 build 185404, VMware ACE 2.5.x…","VMware Workstation 6.5.x before 6.5.3 build 185404, VMware Player 2.5.x before 2.5.3 build 185404, VMware ACE 2.5.x before 2.5.3 build 185404, VMware Server 1.x before 1.0.10 build 203137 and 2.x before 2.0.2 build 203138, VMware Fusion 2.x before 2.0.6 build 196839, VMware ESXi 3.5 and 4.0, and VMware ESX 2.5.5, 3.0.3, 3.5, and 4.0, when Virtual-8086 mode is used, do not properly set the…",See vendor advisory for CVE-2009-2267 and apply the corresponding patch/update.,443,tcp,2026-06-27,2026-08-04
300271,CVE-2009-3733,Medium,5.0,VHOST-0013,10.20.115.13,vhost-0013.corp.deloitte.local,VMware ESXi 8.x,Directory traversal vulnerability in VMware Server 1.x before 1.0.10 build 203137 and 2.x before 2.0.2 build 203138 on…,"Directory traversal vulnerability in VMware Server 1.x before 1.0.10 build 203137 and 2.x before 2.0.2 build 203138 on Linux, VMware ESXi 3.5, and VMware ESX 3.0.3 and 3.5 allows remote attackers to read arbitrary files via unspecified vectors.",See vendor advisory for CVE-2009-3733 and apply the corresponding patch/update.,0,tcp,2026-06-28,2026-08-02
829735,CVE-2010-1141,High,8.5,VHOST-0014,10.20.115.14,vhost-0014.corp.deloitte.local,VMware ESXi 8.x,VMware Tools in VMware Workstation 6.5.x before 6.5.4 build 246459; VMware Player 2.5.x before 2.5.4 build 246459;…,"VMware Tools in VMware Workstation 6.5.x before 6.5.4 build 246459; VMware Player 2.5.x before 2.5.4 build 246459; VMware ACE 2.5.x before 2.5.4 build 246459; VMware Server 2.x before 2.0.2 build 203138; VMware Fusion 2.x before 2.0.6 build 246742; VMware ESXi 3.5 and 4.0; and VMware ESX 2.5.5, 3.0.3, 3.5, and 4.0 does not properly access libraries, which allows user-assisted remote attackers to…",See vendor advisory for CVE-2010-1141 and apply the corresponding patch/update.,443,tcp,2026-08-01,2026-08-03
997715,CVE-2010-1142,High,8.5,VHOST-0015,10.20.115.15,vhost-0015.corp.deloitte.local,VMware ESXi 8.x,VMware Tools in VMware Workstation 6.5.x before 6.5.4 build 246459; VMware Player 2.5.x before 2.5.4 build 246459;…,"VMware Tools in VMware Workstation 6.5.x before 6.5.4 build 246459; VMware Player 2.5.x before 2.5.4 build 246459; VMware ACE 2.5.x before 2.5.4 build 246459; VMware Server 2.x before 2.0.2 build 203138; VMware Fusion 2.x before 2.0.6 build 246742; VMware ESXi 3.5 and 4.0; and VMware ESX 2.5.5, 3.0.3, 3.5, and 4.0 does not properly load VMware programs, which might allow Windows guest OS users…",See vendor advisory for CVE-2010-1142 and apply the corresponding patch/update.,443,tcp,2026-07-24,2026-08-04
408944,CVE-2010-4297,High,7.2,VHOST-0016,10.20.115.16,vhost-0016.corp.deloitte.local,VMware ESXi 8.x,The VMware Tools update functionality in VMware Workstation 6.5.x before 6.5.5 build 328052 and 7.x before 7.1.2 build…,"The VMware Tools update functionality in VMware Workstation 6.5.x before 6.5.5 build 328052 and 7.x before 7.1.2 build 301548; VMware Player 2.5.x before 2.5.5 build 328052 and 3.1.x before 3.1.2 build 301548; VMware Server 2.0.2; VMware Fusion 2.x before 2.0.8 build 328035 and 3.1.x before 3.1.2 build 332101; VMware ESXi 3.5, 4.0, and 4.1; and VMware ESX 3.0.3, 3.5, 4.0, and 4.1 allows host OS…",See vendor advisory for CVE-2010-4297 and apply the corresponding patch/update.,0,tcp,2026-06-30,2026-08-04
927707,CVE-2010-4573,Critical,9.3,VHOST-0017,10.20.115.17,vhost-0017.corp.deloitte.local,VMware ESXi 8.x,"The Update Installer in VMware ESXi 4.1, when a modified sfcb.cfg is present, does not properly configure the SFCB…","The Update Installer in VMware ESXi 4.1, when a modified sfcb.cfg is present, does not properly configure the SFCB authentication mode, which allows remote attackers to obtain access via an arbitrary username and password.",See vendor advisory for CVE-2010-4573 and apply the corresponding patch/update.,443,tcp,2026-07-14,2026-08-04
513612,CVE-2011-0355,High,7.8,VHOST-0018,10.20.115.18,vhost-0018.corp.deloitte.local,VMware ESXi 8.x,"Cisco Nexus 1000V Virtual Ethernet Module (VEM) 4.0(4) SV1(1) through SV1(3b), as used in VMware ESX 4.0 and 4.1 and…","Cisco Nexus 1000V Virtual Ethernet Module (VEM) 4.0(4) SV1(1) through SV1(3b), as used in VMware ESX 4.0 and 4.1 and ESXi 4.0 and 4.1, does not properly handle dropped packets, which allows guest OS users to cause a denial of service (ESX or ESXi host OS crash) by sending an 802.1Q tagged packet over an access vEthernet port, aka Cisco Bug ID CSCtj17451.",See vendor advisory for CVE-2011-0355 and apply the corresponding patch/update.,443,tcp,2026-07-21,2026-08-02
542110,CVE-2010-3609,Medium,5.0,VHOST-0019,10.20.115.19,vhost-0019.corp.deloitte.local,VMware ESXi 8.x,"The extension parser in slp_v2message.c in OpenSLP 1.2.1, and other versions before SVN revision 1647, as used in…","The extension parser in slp_v2message.c in OpenSLP 1.2.1, and other versions before SVN revision 1647, as used in Service Location Protocol daemon (SLPD) in VMware ESX 4.0 and 4.1 and ESXi 4.0 and 4.1, allows remote attackers to cause a denial of service (infinite loop) via a packet with a ""next extension offset"" that references this extension or a previous extension. NOTE: some of these details…",See vendor advisory for CVE-2010-3609 and apply the corresponding patch/update.,902,tcp,2026-07-16,2026-08-02
422081,CVE-2011-1785,High,7.8,VHOST-0020,10.20.115.20,vhost-0020.corp.deloitte.local,VMware ESXi 8.x,VMware ESXi 4.0 and 4.1 and ESX 4.0 and 4.1 allow remote attackers to cause a denial of service (socket exhaustion)…,VMware ESXi 4.0 and 4.1 and ESX 4.0 and 4.1 allow remote attackers to cause a denial of service (socket exhaustion) via unspecified network traffic.,See vendor advisory for CVE-2011-1785 and apply the corresponding patch/update.,8006,tcp,2026-07-15,2026-08-03
521239,CVE-2011-1786,Medium,5.0,VHOST-0021,10.20.115.21,vhost-0021.corp.deloitte.local,VMware ESXi 8.x,"lsassd in Likewise Open /Enterprise 5.3 before build 7845, Open 6.0 before build 8325, and Enterprise 6.0 before build…","lsassd in Likewise Open /Enterprise 5.3 before build 7845, Open 6.0 before build 8325, and Enterprise 6.0 before build 178, as distributed in VMware ESXi 4.1 and ESX 4.1 and possibly other products, allows remote attackers to cause a denial of service (daemon crash) via an Active Directory login attempt that provides a username containing an invalid byte sequence.",See vendor advisory for CVE-2011-1786 and apply the corresponding patch/update.,8006,tcp,2026-07-22,2026-08-04
392021,CVE-2011-1789,Medium,5.0,VHOST-0022,10.20.115.22,vhost-0022.corp.deloitte.local,VMware ESXi 8.x,The self-extracting installer in the vSphere Client Installer package in VMware vCenter 4.0 before Update 3 and 4.1…,"The self-extracting installer in the vSphere Client Installer package in VMware vCenter 4.0 before Update 3 and 4.1 before Update 1, VMware ESXi 4.x before 4.1 Update 1, and VMware ESX 4.x before 4.1 Update 1 does not have a digital signature, which might make it easier for remote attackers to spoof the software distribution via a Trojan horse installer.",See vendor advisory for CVE-2011-1789 and apply the corresponding patch/update.,0,tcp,2026-08-04,2026-08-03
231342,CVE-2011-1787,Medium,6.9,VHOST-0023,10.20.115.23,vhost-0023.corp.deloitte.local,VMware ESXi 8.x,"Race condition in mount.vmhgfs in the VMware Host Guest File System (HGFS) in VMware Workstation 7.1.x before 7.1.4,…","Race condition in mount.vmhgfs in the VMware Host Guest File System (HGFS) in VMware Workstation 7.1.x before 7.1.4, VMware Player 3.1.x before 3.1.4, VMware Fusion 3.1.x before 3.1.3, VMware ESXi 3.5 through 4.1, and VMware ESX 3.0.3 through 4.1 allows guest OS users to gain privileges on the guest OS by mounting a filesystem on top of an arbitrary directory.",See vendor advisory for CVE-2011-1787 and apply the corresponding patch/update.,8006,tcp,2026-06-07,2026-08-04
410658,CVE-2011-2145,Medium,6.3,VHOST-0024,10.20.115.24,vhost-0024.corp.deloitte.local,VMware ESXi 8.x,"mount.vmhgfs in the VMware Host Guest File System (HGFS) in VMware Workstation 7.1.x before 7.1.4, VMware Player 3.1.x…","mount.vmhgfs in the VMware Host Guest File System (HGFS) in VMware Workstation 7.1.x before 7.1.4, VMware Player 3.1.x before 3.1.4, VMware Fusion 3.1.x before 3.1.3, VMware ESXi 3.5 through 4.1, and VMware ESX 3.0.3 through 4.1, when a Solaris or FreeBSD guest OS is used, allows guest OS users to modify arbitrary guest OS files via unspecified vectors, related to a ""procedural error.""",See vendor advisory for CVE-2011-2145 and apply the corresponding patch/update.,0,tcp,2026-06-26,2026-08-03
955666,CVE-2011-2146,Low,2.1,VHOST-0025,10.20.115.25,vhost-0025.corp.deloitte.local,VMware ESXi 8.x,"mount.vmhgfs in the VMware Host Guest File System (HGFS) in VMware Workstation 7.1.x before 7.1.4, VMware Player 3.1.x…","mount.vmhgfs in the VMware Host Guest File System (HGFS) in VMware Workstation 7.1.x before 7.1.4, VMware Player 3.1.x before 3.1.4, VMware Fusion 3.1.x before 3.1.3, VMware ESXi 3.5 through 4.1, and VMware ESX 3.0.3 through 4.1 allows guest OS users to determine the existence of host OS files and directories via unspecified vectors.",See vendor advisory for CVE-2011-2146 and apply the corresponding patch/update.,8006,tcp,2026-07-18,2026-08-03
353186,CVE-2012-1508,High,7.2,VHOST-0026,10.20.115.26,vhost-0026.corp.deloitte.local,VMware ESXi 8.x,"The XPDM display driver in VMware ESXi 4.0, 4.1, and 5.0; VMware ESX 4.0 and 4.1; and VMware View before 4.6.1 allows…","The XPDM display driver in VMware ESXi 4.0, 4.1, and 5.0; VMware ESX 4.0 and 4.1; and VMware View before 4.6.1 allows guest OS users to gain guest OS privileges or cause a denial of service (NULL pointer dereference) via unspecified vectors.",See vendor advisory for CVE-2012-1508 and apply the corresponding patch/update.,8006,tcp,2026-06-18,2026-08-04
722088,CVE-2012-1510,High,7.2,VHOST-0027,10.20.115.27,vhost-0027.corp.deloitte.local,VMware ESXi 8.x,"Buffer overflow in the WDDM display driver in VMware ESXi 4.0, 4.1, and 5.0; VMware ESX 4.0 and 4.1; and VMware View…","Buffer overflow in the WDDM display driver in VMware ESXi 4.0, 4.1, and 5.0; VMware ESX 4.0 and 4.1; and VMware View before 4.6.1 allows guest OS users to gain guest OS privileges via unspecified vectors.",See vendor advisory for CVE-2012-1510 and apply the corresponding patch/update.,443,tcp,2026-07-17,2026-08-04
626783,CVE-2012-1515,High,8.3,VHOST-0028,10.20.115.28,vhost-0028.corp.deloitte.local,VMware ESXi 8.x,"VMware ESXi 3.5, 4.0, and 4.1 and ESX 3.5, 4.0, and 4.1 do not properly implement port-based I/O operations, which…","VMware ESXi 3.5, 4.0, and 4.1 and ESX 3.5, 4.0, and 4.1 do not properly implement port-based I/O operations, which allows guest OS users to gain guest OS privileges by overwriting memory locations in a read-only memory block associated with the Virtual DOS Machine.",See vendor advisory for CVE-2012-1515 and apply the corresponding patch/update.,0,tcp,2026-06-19,2026-08-04
769121,CVE-2012-1518,High,8.3,VHOST-0029,10.20.115.29,vhost-0029.corp.deloitte.local,VMware ESXi 8.x,"VMware Workstation 8.x before 8.0.2, VMware Player 4.x before 4.0.2, VMware Fusion 4.x before 4.1.2, VMware ESXi 3.5…","VMware Workstation 8.x before 8.0.2, VMware Player 4.x before 4.0.2, VMware Fusion 4.x before 4.1.2, VMware ESXi 3.5 through 5.0, and VMware ESX 3.5 through 4.1 use an incorrect ACL for the VMware Tools folder, which allows guest OS users to gain guest OS privileges via unspecified vectors.",See vendor advisory for CVE-2012-1518 and apply the corresponding patch/update.,902,tcp,2026-07-28,2026-08-03
168112,CVE-2012-1516,Critical,9.9,VHOST-0030,10.20.115.30,vhost-0030.corp.deloitte.local,VMware ESXi 8.x,"The VMX process in VMware ESXi 3.5 through 4.1 and ESX 3.5 through 4.1 does not properly handle RPC commands, which…","The VMX process in VMware ESXi 3.5 through 4.1 and ESX 3.5 through 4.1 does not properly handle RPC commands, which allows guest OS users to cause a denial of service (memory overwrite and process crash) or possibly execute arbitrary code on the host OS via vectors involving data pointers.",See vendor advisory for CVE-2012-1516 and apply the corresponding patch/update.,0,tcp,2026-06-25,2026-08-04
213842,CVE-2012-1517,Critical,9.0,VHOST-0031,10.20.115.31,vhost-0031.corp.deloitte.local,VMware ESXi 8.x,"The VMX process in VMware ESXi 4.1 and ESX 4.1 does not properly handle RPC commands, which allows guest OS users to…","The VMX process in VMware ESXi 4.1 and ESX 4.1 does not properly handle RPC commands, which allows guest OS users to cause a denial of service (memory overwrite and process crash) or possibly execute arbitrary code on the host OS via vectors involving function pointers.",See vendor advisory for CVE-2012-1517 and apply the corresponding patch/update.,902,tcp,2026-06-30,2026-08-04
408580,CVE-2012-2448,High,7.5,VHOST-0032,10.20.115.32,vhost-0032.corp.deloitte.local,VMware ESXi 8.x,VMware ESXi 3.5 through 5.0 and ESX 3.5 through 4.1 allow remote attackers to execute arbitrary code or cause a denial…,VMware ESXi 3.5 through 5.0 and ESX 3.5 through 4.1 allow remote attackers to execute arbitrary code or cause a denial of service (memory overwrite) via NFS traffic.,See vendor advisory for CVE-2012-2448 and apply the corresponding patch/update.,902,tcp,2026-06-30,2026-08-02
750928,CVE-2012-2449,Critical,9.0,VHOST-0033,10.20.115.33,vhost-0033.corp.deloitte.local,VMware ESXi 8.x,"VMware Workstation 8.x before 8.0.3, VMware Player 4.x before 4.0.3, VMware Fusion 4.x through 4.1.2, VMware ESXi 3.5…","VMware Workstation 8.x before 8.0.3, VMware Player 4.x before 4.0.3, VMware Fusion 4.x through 4.1.2, VMware ESXi 3.5 through 5.0, and VMware ESX 3.5 through 4.1 do not properly configure the virtual floppy device, which allows guest OS users to cause a denial of service (out-of-bounds write operation and VMX process crash) or possibly execute arbitrary code on the host OS by leveraging…",See vendor advisory for CVE-2012-2449 and apply the corresponding patch/update.,443,tcp,2026-07-07,2026-08-03
720610,CVE-2012-2450,Critical,9.0,VHOST-0034,10.20.115.34,vhost-0034.corp.deloitte.local,VMware ESXi 8.x,"VMware Workstation 8.x before 8.0.3, VMware Player 4.x before 4.0.3, VMware Fusion 4.x before 4.1.2, VMware ESXi 3.5…","VMware Workstation 8.x before 8.0.3, VMware Player 4.x before 4.0.3, VMware Fusion 4.x before 4.1.2, VMware ESXi 3.5 through 5.0, and VMware ESX 3.5 through 4.1 do not properly register SCSI devices, which allows guest OS users to cause a denial of service (invalid write operation and VMX process crash) or possibly execute arbitrary code on the host OS by leveraging administrative privileges on…",See vendor advisory for CVE-2012-2450 and apply the corresponding patch/update.,0,tcp,2026-07-30,2026-08-02
347426,CVE-2012-3288,Critical,9.3,VHOST-0035,10.20.115.35,vhost-0035.corp.deloitte.local,VMware ESXi 8.x,"VMware Workstation 7.x before 7.1.6 and 8.x before 8.0.4, VMware Player 3.x before 3.1.6 and 4.x before 4.0.4, VMware…","VMware Workstation 7.x before 7.1.6 and 8.x before 8.0.4, VMware Player 3.x before 3.1.6 and 4.x before 4.0.4, VMware Fusion 4.x before 4.1.3, VMware ESXi 3.5 through 5.0, and VMware ESX 3.5 through 4.1 allow user-assisted remote attackers to execute arbitrary code on the host OS or cause a denial of service (memory corruption) on the host OS via a crafted Checkpoint file.",See vendor advisory for CVE-2012-3288 and apply the corresponding patch/update.,0,tcp,2026-07-11,2026-08-04
430635,CVE-2012-3289,High,7.8,VHOST-0036,10.20.115.36,vhost-0036.corp.deloitte.local,VMware ESXi 8.x,"VMware Workstation 8.x before 8.0.4, VMware Player 4.x before 4.0.4, VMware ESXi 3.5 through 5.0, and VMware ESX 3.5…","VMware Workstation 8.x before 8.0.4, VMware Player 4.x before 4.0.4, VMware ESXi 3.5 through 5.0, and VMware ESX 3.5 through 4.1 allow remote attackers to cause a denial of service (guest OS crash) via crafted traffic from a remote virtual device.",See vendor advisory for CVE-2012-3289 and apply the corresponding patch/update.,8006,tcp,2026-07-17,2026-08-04
733763,CVE-2012-5703,Medium,5.0,VHOST-0037,10.20.115.37,vhost-0037.corp.deloitte.local,VMware ESXi 8.x,The vSphere API in VMware ESXi 4.1 and ESX 4.1 allows remote attackers to cause a denial of service (host daemon…,The vSphere API in VMware ESXi 4.1 and ESX 4.1 allows remote attackers to cause a denial of service (host daemon crash) via an invalid value in a (1) RetrieveProp or (2) RetrievePropEx SOAP request.,See vendor advisory for CVE-2012-5703 and apply the corresponding patch/update.,443,tcp,2026-08-04,2026-08-03
755404,CVE-2013-1406,High,7.2,VHOST-0038,10.20.115.38,vhost-0038.corp.deloitte.local,VMware ESXi 8.x,The Virtual Machine Communication Interface (VMCI) implementation in vmci.sys in VMware Workstation 8.x before 8.0.5…,"The Virtual Machine Communication Interface (VMCI) implementation in vmci.sys in VMware Workstation 8.x before 8.0.5 and 9.x before 9.0.1 on Windows, VMware Fusion 4.1 before 4.1.4 and 5.0 before 5.0.2, VMware View 4.x before 4.6.2 and 5.x before 5.1.2 on Windows, VMware ESXi 4.0 through 5.1, and VMware ESX 4.0 and 4.1 does not properly restrict memory allocation by control code, which allows…",See vendor advisory for CVE-2013-1406 and apply the corresponding patch/update.,0,tcp,2026-07-31,2026-08-04
411179,CVE-2013-1405,Critical,10.0,VHOST-0039,10.20.115.39,vhost-0039.corp.deloitte.local,VMware ESXi 8.x,"VMware vCenter Server 4.0 before Update 4b and 4.1 before Update 3a, VMware VirtualCenter 2.5, VMware vSphere Client…","VMware vCenter Server 4.0 before Update 4b and 4.1 before Update 3a, VMware VirtualCenter 2.5, VMware vSphere Client 4.0 before Update 4b and 4.1 before Update 3a, VMware VI-Client 2.5, VMware ESXi 3.5 through 4.1, and VMware ESX 3.5 through 4.1 do not properly implement the management authentication protocol, which allow remote servers to execute arbitrary code or cause a denial of service…",See vendor advisory for CVE-2013-1405 and apply the corresponding patch/update.,902,tcp,2026-07-02,2026-08-04
257331,CVE-2013-1659,High,7.6,VHOST-0040,10.20.115.40,vhost-0040.corp.deloitte.local,VMware ESXi 8.x,"VMware vCenter Server 4.0 before Update 4b, 5.0 before Update 2, and 5.1 before 5.1.0b; VMware ESXi 3.5 through 5.1;…","VMware vCenter Server 4.0 before Update 4b, 5.0 before Update 2, and 5.1 before 5.1.0b; VMware ESXi 3.5 through 5.1; and VMware ESX 3.5 through 4.1 do not properly implement the Network File Copy (NFC) protocol, which allows man-in-the-middle attackers to execute arbitrary code or cause a denial of service (memory corruption) by modifying the client-server data stream.",See vendor advisory for CVE-2013-1659 and apply the corresponding patch/update.,0,tcp,2026-06-30,2026-08-03
463966,CVE-2013-1210,Medium,5.4,VHOST-0041,10.20.115.41,vhost-0041.corp.deloitte.local,VMware ESXi 8.x,Array index error in the Virtual Ethernet Module (VEM) kernel driver for VMware ESXi in Cisco NX-OS on the Nexus…,"Array index error in the Virtual Ethernet Module (VEM) kernel driver for VMware ESXi in Cisco NX-OS on the Nexus 1000V, when STUN debugging is enabled, allows remote attackers to cause a denial of service (ESXi crash and purple screen of death) by sending crafted STUN packets to a VEM, aka Bug ID CSCud14825.",See vendor advisory for CVE-2013-1210 and apply the corresponding patch/update.,902,tcp,2026-08-01,2026-08-04
481571,CVE-2013-1211,Medium,5.0,VHOST-0042,10.20.115.42,vhost-0042.corp.deloitte.local,VMware ESXi 8.x,Cisco NX-OS on the Nexus 1000V does not properly handle authentication for Virtual Ethernet Module (VEM) to Virtual…,"Cisco NX-OS on the Nexus 1000V does not properly handle authentication for Virtual Ethernet Module (VEM) to Virtual Supervisor Module (VSM) communication, which allows remote attackers to obtain VEM access via (1) spoofed STUN packets or (2) a crafted VMware ESXi instance, aka Bug ID CSCud14832.",See vendor advisory for CVE-2013-1211 and apply the corresponding patch/update.,443,tcp,2026-06-06,2026-08-02
867340,CVE-2013-1661,Medium,4.3,VHOST-0043,10.20.115.43,vhost-0043.corp.deloitte.local,VMware ESXi 8.x,"VMware ESXi 4.0 through 5.1, and ESX 4.0 and 4.1, does not properly implement the Network File Copy (NFC) protocol,…","VMware ESXi 4.0 through 5.1, and ESX 4.0 and 4.1, does not properly implement the Network File Copy (NFC) protocol, which allows man-in-the-middle attackers to cause a denial of service (unhandled exception and application crash) by modifying the client-server data stream.",See vendor advisory for CVE-2013-1661 and apply the corresponding patch/update.,443,tcp,2026-06-19,2026-08-02
