Plugin ID,CVE,Risk,CVSS v3.0 Base Score,Host,IP Address,FQDN,OS,Name,Synopsis,Solution,Port,Protocol,First Discovered,Last Observed
501211,CVE-2002-1568,Medium,5.0,WEB-PORTAL-0011,10.20.105.11,web-portal-0011.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"OpenSSL 0.9.6e uses assertions when detecting buffer overflow attacks instead of less severe mechanisms, which allows…","OpenSSL 0.9.6e uses assertions when detecting buffer overflow attacks instead of less severe mechanisms, which allows remote attackers to cause a denial of service (crash) via certain messages that cause OpenSSL to abort from a failed assertion, as demonstrated using SSLv2 CLIENT_MASTER_KEY messages, which are not properly handled in s2_srvr.c.",See vendor advisory for CVE-2002-1568 and apply the corresponding patch/update.,443,tcp,2026-06-16,2026-08-03
501212,CVE-2003-0543,Medium,5.0,WEB-PORTAL-0012,10.20.105.12,web-portal-0012.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),Integer overflow in OpenSSL 0.9.6 and 0.9.7 allows remote attackers to cause a denial of service (crash) via an SSL…,Integer overflow in OpenSSL 0.9.6 and 0.9.7 allows remote attackers to cause a denial of service (crash) via an SSL client certificate with certain ASN.1 tag values.,See vendor advisory for CVE-2003-0543 and apply the corresponding patch/update.,636,tcp,2026-06-23,2026-08-02
501213,CVE-2003-0544,Medium,5.0,WEB-PORTAL-0013,10.20.105.13,web-portal-0013.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"OpenSSL 0.9.6 and 0.9.7 does not properly track the number of characters in certain ASN.1 inputs, which allows remote…","OpenSSL 0.9.6 and 0.9.7 does not properly track the number of characters in certain ASN.1 inputs, which allows remote attackers to cause a denial of service (crash) via an SSL client certificate that causes OpenSSL to read past the end of a buffer when the long form is used.",See vendor advisory for CVE-2003-0544 and apply the corresponding patch/update.,8443,tcp,2026-07-18,2026-08-03
501214,CVE-2003-0545,Critical,9.8,WEB-PORTAL-0014,10.20.105.14,web-portal-0014.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),Double free vulnerability in OpenSSL 0.9.7 allows remote attackers to cause a denial of service (crash) and possibly…,Double free vulnerability in OpenSSL 0.9.7 allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via an SSL client certificate with a certain invalid ASN.1 encoding.,See vendor advisory for CVE-2003-0545 and apply the corresponding patch/update.,8443,tcp,2026-07-16,2026-08-03
501215,CVE-2003-0851,Medium,5.0,WEB-PORTAL-0015,10.20.105.15,web-portal-0015.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),OpenSSL 0.9.6k allows remote attackers to cause a denial of service (crash via large recursion) via malformed ASN.1…,OpenSSL 0.9.6k allows remote attackers to cause a denial of service (crash via large recursion) via malformed ASN.1 sequences.,See vendor advisory for CVE-2003-0851 and apply the corresponding patch/update.,8443,tcp,2026-06-20,2026-08-01
501216,CVE-2005-1247,Medium,5.0,WEB-PORTAL-0016,10.20.105.16,web-portal-0016.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),webadmin.exe in Novell Nsure Audit 1.0.1 allows remote attackers to cause a denial of service via malformed ASN.1…,"webadmin.exe in Novell Nsure Audit 1.0.1 allows remote attackers to cause a denial of service via malformed ASN.1 packets in corrupt client certificates to an SSL server, as demonstrated using an exploit for the OpenSSL ASN.1 parsing vulnerability.",See vendor advisory for CVE-2005-1247 and apply the corresponding patch/update.,636,tcp,2026-07-02,2026-08-03
501217,CVE-2004-0079,High,7.5,WEB-PORTAL-0017,10.20.105.17,web-portal-0017.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"The do_change_cipher_spec function in OpenSSL 0.9.6c to 0.9.6k, and 0.9.7a to 0.9.7c, allows remote attackers to cause…","The do_change_cipher_spec function in OpenSSL 0.9.6c to 0.9.6k, and 0.9.7a to 0.9.7c, allows remote attackers to cause a denial of service (crash) via a crafted SSL/TLS handshake that triggers a null dereference.",See vendor advisory for CVE-2004-0079 and apply the corresponding patch/update.,636,tcp,2026-07-14,2026-08-01
501218,CVE-2004-0081,Medium,5.0,WEB-PORTAL-0018,10.20.105.18,web-portal-0018.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"OpenSSL 0.9.6 before 0.9.6d does not properly handle unknown message types, which allows remote attackers to cause a…","OpenSSL 0.9.6 before 0.9.6d does not properly handle unknown message types, which allows remote attackers to cause a denial of service (infinite loop), as demonstrated using the Codenomicon TLS Test Tool.",See vendor advisory for CVE-2004-0081 and apply the corresponding patch/update.,443,tcp,2026-08-02,2026-08-02
501219,CVE-2004-0112,Medium,5.0,WEB-PORTAL-0019,10.20.105.19,web-portal-0019.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"The SSL/TLS handshaking code in OpenSSL 0.9.7a, 0.9.7b, and 0.9.7c, when using Kerberos ciphersuites, does not…","The SSL/TLS handshaking code in OpenSSL 0.9.7a, 0.9.7b, and 0.9.7c, when using Kerberos ciphersuites, does not properly check the length of Kerberos tickets during a handshake, which allows remote attackers to cause a denial of service (crash) via a crafted SSL/TLS handshake that causes an out-of-bounds read.",See vendor advisory for CVE-2004-0112 and apply the corresponding patch/update.,443,tcp,2026-06-12,2026-08-03
501220,CVE-2004-0607,Critical,10.0,WEB-PORTAL-0020,10.20.105.20,web-portal-0020.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"The eay_check_x509cert function in KAME Racoon successfully verifies certificates even when OpenSSL validation fails,…","The eay_check_x509cert function in KAME Racoon successfully verifies certificates even when OpenSSL validation fails, which could allow remote attackers to bypass authentication.",See vendor advisory for CVE-2004-0607 and apply the corresponding patch/update.,443,tcp,2026-06-15,2026-08-01
501221,CVE-2004-2662,Medium,5.0,WEB-PORTAL-0021,10.20.105.21,web-portal-0021.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),Soft3304 04WebServer before 1.41 allows remote attackers to cause a denial of service (resource consumption or crash)…,"Soft3304 04WebServer before 1.41 allows remote attackers to cause a denial of service (resource consumption or crash) via certain data related to OpenSSL, which causes a thread to terminate but continue to hold resources.",See vendor advisory for CVE-2004-2662 and apply the corresponding patch/update.,636,tcp,2026-06-27,2026-08-02
501222,CVE-2004-0975,Low,2.1,WEB-PORTAL-0022,10.20.105.22,web-portal-0022.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),The der_chop script in the openssl package in Trustix Secure Linux 1.5 through 2.1 and other operating systems allows…,The der_chop script in the openssl package in Trustix Secure Linux 1.5 through 2.1 and other operating systems allows local users to overwrite files via a symlink attack on temporary files.,See vendor advisory for CVE-2004-0975 and apply the corresponding patch/update.,443,tcp,2026-07-11,2026-08-03
501223,CVE-2005-2531,Medium,5.0,WEB-PORTAL-0023,10.20.105.23,web-portal-0023.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"OpenVPN before 2.0.1, when running with ""verb 0"" and without TLS authentication, does not properly flush the OpenSSL…","OpenVPN before 2.0.1, when running with ""verb 0"" and without TLS authentication, does not properly flush the OpenSSL error queue when a client fails certificate authentication to the server and causes the error to be processed by the wrong client, which allows remote attackers to cause a denial of service (client disconnection) via a large number of failed authentication attempts.",See vendor advisory for CVE-2005-2531 and apply the corresponding patch/update.,8443,tcp,2026-07-21,2026-08-01
501224,CVE-2005-2532,Medium,5.0,WEB-PORTAL-0024,10.20.105.24,web-portal-0024.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"OpenVPN before 2.0.1 does not properly flush the OpenSSL error queue when a packet can not be decrypted by the server,…","OpenVPN before 2.0.1 does not properly flush the OpenSSL error queue when a packet can not be decrypted by the server, which allows remote authenticated attackers to cause a denial of service (client disconnection) via a large number of packets that can not be decrypted.",See vendor advisory for CVE-2005-2532 and apply the corresponding patch/update.,443,tcp,2026-06-09,2026-08-02
501225,CVE-2005-2946,High,7.5,WEB-PORTAL-0025,10.20.105.25,web-portal-0025.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),The default configuration on OpenSSL before 0.9.8 uses MD5 for creating message digests instead of a more…,"The default configuration on OpenSSL before 0.9.8 uses MD5 for creating message digests instead of a more cryptographically strong algorithm, which makes it easier for remote attackers to forge certificates with a valid certificate authority signature.",See vendor advisory for CVE-2005-2946 and apply the corresponding patch/update.,8443,tcp,2026-07-17,2026-08-02
501226,CVE-2005-2995,Low,3.6,WEB-PORTAL-0026,10.20.105.26,web-portal-0026.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),bacula 1.36.3 and earlier allows local users to modify or read sensitive files via symlink attacks on (1) the…,"bacula 1.36.3 and earlier allows local users to modify or read sensitive files via symlink attacks on (1) the temporary file used by autoconf/randpass when openssl is not available, or (2) the mtx.[PID] temporary file in mtx-changer.in.",See vendor advisory for CVE-2005-2995 and apply the corresponding patch/update.,8443,tcp,2026-07-29,2026-08-03
501227,CVE-2005-2969,Medium,5.0,WEB-PORTAL-0027,10.20.105.27,web-portal-0027.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"The SSL/TLS server implementation in OpenSSL 0.9.7 before 0.9.7h and 0.9.8 before 0.9.8a, when using the…","The SSL/TLS server implementation in OpenSSL 0.9.7 before 0.9.7h and 0.9.8 before 0.9.8a, when using the SSL_OP_MSIE_SSLV2_RSA_PADDING option, disables a verification step that is required for preventing protocol version rollback attacks, which allows remote attackers to force a client and server to use a weaker protocol than needed via a man-in-the-middle attack.",See vendor advisory for CVE-2005-2969 and apply the corresponding patch/update.,443,tcp,2026-07-09,2026-08-01
501228,CVE-2005-1730,Critical,9.3,WEB-PORTAL-0028,10.20.105.28,web-portal-0028.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"Multiple vulnerabilities in the OpenSSL ASN.1 parser, as used in Novell iManager 2.0.2, allows remote attackers to…","Multiple vulnerabilities in the OpenSSL ASN.1 parser, as used in Novell iManager 2.0.2, allows remote attackers to cause a denial of service (NULL pointer dereference) via crafted packets, as demonstrated by ""OpenSSL ASN.1 brute forcer."" NOTE: this issue might overlap CVE-2004-0079, CVE-2004-0081, or CVE-2004-0112.",See vendor advisory for CVE-2005-1730 and apply the corresponding patch/update.,636,tcp,2026-07-09,2026-08-02
501229,CVE-2006-1599,High,7.5,WEB-PORTAL-0029,10.20.105.29,web-portal-0029.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"Unspecified vulnerability in VCEngine.php in v-creator before 1.3-pre3, when the VC_CRYPTO_METHOD option is OPENSSL,…","Unspecified vulnerability in VCEngine.php in v-creator before 1.3-pre3, when the VC_CRYPTO_METHOD option is OPENSSL, allows remote attackers to execute arbitrary commands, possibly due to problems in the (1) encrypt and (2) decrypt functions.",See vendor advisory for CVE-2006-1599 and apply the corresponding patch/update.,443,tcp,2026-06-17,2026-08-03
501230,CVE-2006-3419,Medium,5.0,WEB-PORTAL-0030,10.20.105.30,web-portal-0030.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),Tor before 0.1.1.20 uses OpenSSL pseudo-random bytes (RAND_pseudo_bytes) instead of cryptographically strong…,"Tor before 0.1.1.20 uses OpenSSL pseudo-random bytes (RAND_pseudo_bytes) instead of cryptographically strong RAND_bytes, and seeds the entropy value at start-up with 160-bit chunks without reseeding, which makes it easier for attackers to conduct brute force guessing attacks.",See vendor advisory for CVE-2006-3419 and apply the corresponding patch/update.,8443,tcp,2026-08-02,2026-08-02
501231,CVE-2006-4339,Medium,4.3,WEB-PORTAL-0031,10.20.105.31,web-portal-0031.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"OpenSSL before 0.9.7, 0.9.7 before 0.9.7k, and 0.9.8 before 0.9.8c, when using an RSA key with exponent 3, removes…","OpenSSL before 0.9.7, 0.9.7 before 0.9.7k, and 0.9.8 before 0.9.8c, when using an RSA key with exponent 3, removes PKCS-1 padding before generating a hash, which allows remote attackers to forge a PKCS #1 v1.5 signature that is signed by that RSA key and prevents OpenSSL from correctly verifying X.509 and other certificates that use PKCS #1.",See vendor advisory for CVE-2006-4339 and apply the corresponding patch/update.,443,tcp,2026-07-02,2026-08-03
501232,CVE-2006-2937,High,7.8,WEB-PORTAL-0032,10.20.105.32,web-portal-0032.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),OpenSSL 0.9.7 before 0.9.7l and 0.9.8 before 0.9.8d allows remote attackers to cause a denial of service (infinite…,OpenSSL 0.9.7 before 0.9.7l and 0.9.8 before 0.9.8d allows remote attackers to cause a denial of service (infinite loop and memory consumption) via malformed ASN.1 structures that trigger an improperly handled error condition.,See vendor advisory for CVE-2006-2937 and apply the corresponding patch/update.,8443,tcp,2026-06-23,2026-08-01
501233,CVE-2006-2940,High,7.8,WEB-PORTAL-0033,10.20.105.33,web-portal-0033.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"OpenSSL 0.9.7 before 0.9.7l, 0.9.8 before 0.9.8d, and earlier versions allows attackers to cause a denial of service…","OpenSSL 0.9.7 before 0.9.7l, 0.9.8 before 0.9.8d, and earlier versions allows attackers to cause a denial of service (CPU consumption) via parasitic public keys with large (1) ""public exponent"" or (2) ""public modulus"" values in X.509 certificates that require extra time to process when using RSA signature verification.",See vendor advisory for CVE-2006-2940 and apply the corresponding patch/update.,636,tcp,2026-07-05,2026-08-03
501234,CVE-2006-3738,Critical,10.0,WEB-PORTAL-0034,10.20.105.34,web-portal-0034.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"Buffer overflow in the SSL_get_shared_ciphers function in OpenSSL 0.9.7 before 0.9.7l, 0.9.8 before 0.9.8d, and…","Buffer overflow in the SSL_get_shared_ciphers function in OpenSSL 0.9.7 before 0.9.7l, 0.9.8 before 0.9.8d, and earlier versions has unspecified impact and remote attack vectors involving a long list of ciphers.",See vendor advisory for CVE-2006-3738 and apply the corresponding patch/update.,443,tcp,2026-06-09,2026-08-01
501235,CVE-2006-4343,Medium,4.3,WEB-PORTAL-0035,10.20.105.35,web-portal-0035.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"The get_server_hello function in the SSLv2 client code in OpenSSL 0.9.7 before 0.9.7l, 0.9.8 before 0.9.8d, and…","The get_server_hello function in the SSLv2 client code in OpenSSL 0.9.7 before 0.9.7l, 0.9.8 before 0.9.8d, and earlier versions allows remote servers to cause a denial of service (client crash) via unknown vectors that trigger a null pointer dereference.",See vendor advisory for CVE-2006-4343 and apply the corresponding patch/update.,443,tcp,2026-06-08,2026-08-02
501236,CVE-2007-3108,Low,1.2,WEB-PORTAL-0036,10.20.105.36,web-portal-0036.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),The BN_from_montgomery function in crypto/bn/bn_mont.c in OpenSSL 0.9.8e and earlier does not properly perform…,"The BN_from_montgomery function in crypto/bn/bn_mont.c in OpenSSL 0.9.8e and earlier does not properly perform Montgomery multiplication, which might allow local users to conduct a side-channel attack and retrieve RSA private keys.",See vendor advisory for CVE-2007-3108 and apply the corresponding patch/update.,443,tcp,2026-07-03,2026-08-01
501237,CVE-2007-4931,Low,2.1,WEB-PORTAL-0037,10.20.105.37,web-portal-0037.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"HP System Management Homepage (SMH) for Windows, when used in conjunction with HP Version Control Agent or Version…","HP System Management Homepage (SMH) for Windows, when used in conjunction with HP Version Control Agent or Version Control Repository Manager, leaves old OpenSSL software active after an OpenSSL update, which has unknown impact and attack vectors, probably related to previous vulnerabilities for OpenSSL.",See vendor advisory for CVE-2007-4931 and apply the corresponding patch/update.,636,tcp,2026-06-07,2026-08-01
501238,CVE-2007-5135,Medium,6.8,WEB-PORTAL-0038,10.20.105.38,web-portal-0038.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"Off-by-one error in the SSL_get_shared_ciphers function in OpenSSL 0.9.7 up to 0.9.7l, and 0.9.8 up to 0.9.8f, might…","Off-by-one error in the SSL_get_shared_ciphers function in OpenSSL 0.9.7 up to 0.9.7l, and 0.9.8 up to 0.9.8f, might allow remote attackers to execute arbitrary code via a crafted packet that triggers a one-byte buffer underflow. NOTE: this issue was introduced as a result of a fix for CVE-2006-3738. As of 20071012, it is unknown whether code execution is possible.",See vendor advisory for CVE-2007-5135 and apply the corresponding patch/update.,8443,tcp,2026-07-03,2026-08-03
501239,CVE-2007-4995,Critical,9.3,WEB-PORTAL-0039,10.20.105.39,web-portal-0039.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),Off-by-one error in the DTLS implementation in OpenSSL 0.9.8 before 0.9.8f allows remote attackers to execute…,Off-by-one error in the DTLS implementation in OpenSSL 0.9.8 before 0.9.8f allows remote attackers to execute arbitrary code via unspecified vectors.,See vendor advisory for CVE-2007-4995 and apply the corresponding patch/update.,443,tcp,2026-07-03,2026-08-01
501240,CVE-2007-5536,Medium,4.9,WEB-PORTAL-0040,10.20.105.40,web-portal-0040.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"Unspecified vulnerability in OpenSSL before A.00.09.07l on HP-UX B.11.11, B.11.23, and B.11.31 allows local users to…","Unspecified vulnerability in OpenSSL before A.00.09.07l on HP-UX B.11.11, B.11.23, and B.11.31 allows local users to cause a denial of service via unspecified vectors.",See vendor advisory for CVE-2007-5536 and apply the corresponding patch/update.,8443,tcp,2026-07-27,2026-08-01
501241,CVE-2007-5502,Medium,6.4,WEB-PORTAL-0041,10.20.105.41,web-portal-0041.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),The PRNG implementation for the OpenSSL FIPS Object Module 1.1.1 does not perform auto-seeding during the FIPS…,"The PRNG implementation for the OpenSSL FIPS Object Module 1.1.1 does not perform auto-seeding during the FIPS self-test, which generates random data that is more predictable than expected and makes it easier for attackers to bypass protection mechanisms that rely on the randomness.",See vendor advisory for CVE-2007-5502 and apply the corresponding patch/update.,443,tcp,2026-06-26,2026-08-02
501242,CVE-2008-0166,High,7.5,WEB-PORTAL-0042,10.20.105.42,web-portal-0042.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),OpenSSL 0.9.8c-1 up to versions before 0.9.8g-9 on Debian-based operating systems uses a random number generator that…,"OpenSSL 0.9.8c-1 up to versions before 0.9.8g-9 on Debian-based operating systems uses a random number generator that generates predictable numbers, which makes it easier for remote attackers to conduct brute force guessing attacks against cryptographic keys.",See vendor advisory for CVE-2008-0166 and apply the corresponding patch/update.,636,tcp,2026-07-03,2026-08-03
501243,CVE-2008-0891,Medium,4.3,WEB-PORTAL-0043,10.20.105.43,web-portal-0043.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"Double free vulnerability in OpenSSL 0.9.8f and 0.9.8g, when the TLS server name extensions are enabled, allows remote…","Double free vulnerability in OpenSSL 0.9.8f and 0.9.8g, when the TLS server name extensions are enabled, allows remote attackers to cause a denial of service (crash) via a malformed Client Hello packet. NOTE: some of these details are obtained from third party information.",See vendor advisory for CVE-2008-0891 and apply the corresponding patch/update.,443,tcp,2026-07-06,2026-08-02
501244,CVE-2008-1672,Medium,4.3,WEB-PORTAL-0044,10.20.105.44,web-portal-0044.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),OpenSSL 0.9.8f and 0.9.8g allows remote attackers to cause a denial of service (crash) via a TLS handshake that omits…,"OpenSSL 0.9.8f and 0.9.8g allows remote attackers to cause a denial of service (crash) via a TLS handshake that omits the Server Key Exchange message and uses ""particular cipher suites,"" which triggers a NULL pointer dereference.",See vendor advisory for CVE-2008-1672 and apply the corresponding patch/update.,8443,tcp,2026-07-15,2026-08-03
501245,CVE-2008-1678,Medium,5.0,WEB-PORTAL-0045,10.20.105.45,web-portal-0045.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),Memory leak in the zlib_stateful_init function in crypto/comp/c_zlib.c in libssl in OpenSSL 0.9.8f through 0.9.8h…,"Memory leak in the zlib_stateful_init function in crypto/comp/c_zlib.c in libssl in OpenSSL 0.9.8f through 0.9.8h allows remote attackers to cause a denial of service (memory consumption) via multiple calls, as demonstrated by initial SSL client handshakes to the Apache HTTP Server mod_ssl that specify a compression algorithm.",See vendor advisory for CVE-2008-1678 and apply the corresponding patch/update.,636,tcp,2026-06-15,2026-08-02
501246,CVE-2008-5410,High,7.8,WEB-PORTAL-0046,10.20.105.46,web-portal-0046.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),The PK11_SESSION cache in the OpenSSL PKCS#11 engine in Sun Solaris 10 does not maintain reference counts for…,"The PK11_SESSION cache in the OpenSSL PKCS#11 engine in Sun Solaris 10 does not maintain reference counts for operations with asymmetric keys, which allows context-dependent attackers to cause a denial of service (failed cryptographic operations) via unspecified vectors, related to the (1) RSA_sign and (2) RSA_verify functions.",See vendor advisory for CVE-2008-5410 and apply the corresponding patch/update.,8443,tcp,2026-07-22,2026-08-03
501247,CVE-2008-5077,Medium,5.8,WEB-PORTAL-0047,10.20.105.47,web-portal-0047.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),"OpenSSL 0.9.8i and earlier does not properly check the return value from the EVP_VerifyFinal function, which allows…","OpenSSL 0.9.8i and earlier does not properly check the return value from the EVP_VerifyFinal function, which allows remote attackers to bypass validation of the certificate chain via a malformed SSL/TLS signature for DSA and ECDSA keys.",See vendor advisory for CVE-2008-5077 and apply the corresponding patch/update.,636,tcp,2026-07-06,2026-08-02
501248,CVE-2009-0021,Medium,5.0,WEB-PORTAL-0048,10.20.105.48,web-portal-0048.corp.example.local,Ubuntu Linux 22.04 (OpenSSL),NTP 4.2.4 before 4.2.4p5 and 4.2.5 before 4.2.5p150 does not properly check the return value from the OpenSSL…,"NTP 4.2.4 before 4.2.4p5 and 4.2.5 before 4.2.5p150 does not properly check the return value from the OpenSSL EVP_VerifyFinal function, which allows remote attackers to bypass validation of the certificate chain via a malformed SSL/TLS signature for DSA and ECDSA keys, a similar vulnerability to CVE-2008-5077.",See vendor advisory for CVE-2009-0021 and apply the corresponding patch/update.,636,tcp,2026-06-08,2026-08-01
