Plugin ID,CVE,Risk,CVSS v3.0 Base Score,Host,IP Address,FQDN,OS,Name,Synopsis,Solution,Port,Protocol,First Discovered,Last Observed
760989,,High,8.2,REPO-CHATBOT-SERVICE,10.20.112.25,chatbot-service.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-07-11,2026-08-02
736344,,Critical,9.8,REPO-HR-PORTAL-BACKEND,10.20.112.26,hr-portal-backend.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Private Key (PEM) Committed to Repository (CWE-798),A secret-scanning alert flagged a PEM-encoded private key block committed in plaintext to a repository file.,"Revoke the exposed key pair, issue a new key, purge it from git history, and store private keys outside version control.",0,tcp,2026-07-21,2026-08-03
577861,,Critical,9.1,REPO-DOCS-SITE,10.20.112.27,docs-site.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-06-14,2026-08-03
281863,,Critical,9.1,REPO-TEST-AUTOMATION-SUITE,10.20.112.28,test-automation-suite.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-06-16,2026-08-01
308718,,Critical,9.1,REPO-INFRA-TERRAFORM-MODULES,10.20.112.29,infra-terraform-modules.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-07-04,2026-08-02
861636,,High,8.2,REPO-SANDBOX-EXPERIMENTS,10.20.112.30,sandbox-experiments.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-07-28,2026-08-01
715169,,High,8.2,REPO-DEVOPS-SCRIPTS,10.20.112.31,devops-scripts.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-06-08,2026-08-02
881312,,High,7.5,REPO-FRAUD-DETECTION-SERVICE,10.20.112.32,fraud-detection-service.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-06-26,2026-08-03
724738,,Critical,9.1,REPO-CHATBOT-SERVICE,10.20.112.33,chatbot-service.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-07-22,2026-08-01
299053,,Critical,9.1,REPO-DEVOPS-SCRIPTS,10.20.112.34,devops-scripts.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-07-17,2026-08-02
792956,,High,7.5,REPO-LEGACY-MONOLITH,10.20.112.35,legacy-monolith.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-06-14,2026-08-01
731345,,High,7.5,REPO-MICROSERVICE-TEMPLATE,10.20.112.36,microservice-template.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-07-02,2026-08-02
434876,,Critical,9.1,REPO-AUTH-SERVICE,10.20.112.37,auth-service.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-06-24,2026-08-01
392070,,Critical,9.1,REPO-SEARCH-SERVICE,10.20.112.38,search-service.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-07-19,2026-08-03
277099,,High,7.5,REPO-TEST-AUTOMATION-SUITE,10.20.112.39,test-automation-suite.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-07-10,2026-08-02
835943,,High,7.5,REPO-ANALYTICS-DASHBOARD,10.20.112.40,analytics-dashboard.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-07-25,2026-08-02
540321,,Critical,9.8,REPO-DOCS-SITE,10.20.112.41,docs-site.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Private Key (PEM) Committed to Repository (CWE-798),A secret-scanning alert flagged a PEM-encoded private key block committed in plaintext to a repository file.,"Revoke the exposed key pair, issue a new key, purge it from git history, and store private keys outside version control.",0,tcp,2026-07-20,2026-08-01
133232,,High,8.2,REPO-ORDER-SERVICE-BACKEND,10.20.112.42,order-service-backend.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-06-30,2026-08-03
132904,,High,8.2,REPO-INTERNAL-TOOLS-CLI,10.20.112.43,internal-tools-cli.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-07-26,2026-08-03
984144,,High,7.5,REPO-MOBILE-APP-ANDROID,10.20.112.44,mobile-app-android.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-07-30,2026-08-01
901887,,High,8.2,REPO-PAYMENT-GATEWAY-INTEGRATION,10.20.112.45,payment-gateway-integration.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-08-01,2026-08-01
318037,,High,7.5,REPO-DATA-PIPELINE-ETL,10.20.112.46,data-pipeline-etl.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-07-03,2026-08-03
715191,,Critical,9.1,REPO-INVENTORY-MANAGEMENT,10.20.112.47,inventory-management.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-06-30,2026-08-03
958869,,Critical,9.1,REPO-ORDER-SERVICE-BACKEND,10.20.112.48,order-service-backend.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-06-15,2026-08-02
450564,,Critical,9.1,REPO-BILLING-API,10.20.112.49,billing-api.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-07-08,2026-08-02
500450,,High,8.2,REPO-SEARCH-SERVICE,10.20.112.50,search-service.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-06-05,2026-08-02
963860,,Critical,9.8,REPO-INTERNAL-TOOLS-CLI,10.20.112.51,internal-tools-cli.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Private Key (PEM) Committed to Repository (CWE-798),A secret-scanning alert flagged a PEM-encoded private key block committed in plaintext to a repository file.,"Revoke the exposed key pair, issue a new key, purge it from git history, and store private keys outside version control.",0,tcp,2026-06-26,2026-08-01
645716,,High,7.5,REPO-AUTH-SERVICE,10.20.112.52,auth-service.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-07-27,2026-08-03
601317,,Critical,9.8,REPO-INVENTORY-MANAGEMENT,10.20.112.53,inventory-management.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Private Key (PEM) Committed to Repository (CWE-798),A secret-scanning alert flagged a PEM-encoded private key block committed in plaintext to a repository file.,"Revoke the exposed key pair, issue a new key, purge it from git history, and store private keys outside version control.",0,tcp,2026-06-10,2026-08-02
540097,,Critical,9.1,REPO-SHARED-UI-COMPONENTS,10.20.112.54,shared-ui-components.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-07-05,2026-08-02
359727,,High,8.2,REPO-FRAUD-DETECTION-SERVICE,10.20.112.55,fraud-detection-service.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-06-11,2026-08-02
364603,,Critical,9.1,REPO-INTERNAL-TOOLS-CLI,10.20.112.56,internal-tools-cli.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-07-21,2026-08-02
225532,,High,7.5,REPO-ML-MODEL-TRAINING,10.20.112.57,ml-model-training.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-06-16,2026-08-03
176972,,Critical,9.8,REPO-PARTNER-INTEGRATIONS,10.20.112.58,partner-integrations.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Private Key (PEM) Committed to Repository (CWE-798),A secret-scanning alert flagged a PEM-encoded private key block committed in plaintext to a repository file.,"Revoke the exposed key pair, issue a new key, purge it from git history, and store private keys outside version control.",0,tcp,2026-07-14,2026-08-03
145375,,Critical,9.1,REPO-REPORTING-SERVICE,10.20.112.59,reporting-service.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-07-21,2026-08-03
161870,,Critical,9.8,REPO-MOBILE-APP-ANDROID,10.20.112.60,mobile-app-android.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Private Key (PEM) Committed to Repository (CWE-798),A secret-scanning alert flagged a PEM-encoded private key block committed in plaintext to a repository file.,"Revoke the exposed key pair, issue a new key, purge it from git history, and store private keys outside version control.",0,tcp,2026-06-15,2026-08-03
381634,,High,8.2,REPO-MOBILE-APP-IOS,10.20.112.61,mobile-app-ios.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-06-10,2026-08-02
842515,,High,8.2,REPO-SHARED-UI-COMPONENTS,10.20.112.62,shared-ui-components.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-07-04,2026-08-03
480171,,Critical,9.8,REPO-SANDBOX-EXPERIMENTS,10.20.112.63,sandbox-experiments.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Private Key (PEM) Committed to Repository (CWE-798),A secret-scanning alert flagged a PEM-encoded private key block committed in plaintext to a repository file.,"Revoke the exposed key pair, issue a new key, purge it from git history, and store private keys outside version control.",0,tcp,2026-07-31,2026-08-03
602944,,Critical,9.1,REPO-API-GATEWAY-CONFIG,10.20.112.64,api-gateway-config.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded AWS Access Key Committed to Repository (CWE-798),A GitHub/GitLab secret-scanning alert flagged an AWS access key ID pattern committed in plaintext to a repository file.,"Revoke and rotate the exposed access key immediately, purge it from git history, and move credential storage to a secrets manager.",0,tcp,2026-07-14,2026-08-03
297968,,Critical,9.8,REPO-ML-MODEL-TRAINING,10.20.112.65,ml-model-training.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Private Key (PEM) Committed to Repository (CWE-798),A secret-scanning alert flagged a PEM-encoded private key block committed in plaintext to a repository file.,"Revoke the exposed key pair, issue a new key, purge it from git history, and store private keys outside version control.",0,tcp,2026-06-26,2026-08-03
118019,,High,7.5,REPO-ORDER-SERVICE-BACKEND,10.20.112.66,order-service-backend.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-07-30,2026-08-01
711959,,High,8.2,REPO-ANALYTICS-DASHBOARD,10.20.112.67,analytics-dashboard.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Database Connection String With Embedded Credentials (CWE-798),A connection string containing a plaintext username/password was committed to a configuration file in the repository.,Rotate the exposed database credential and move connection strings to environment variables or a secrets manager.,0,tcp,2026-07-18,2026-08-01
301511,,High,7.5,REPO-HR-PORTAL-BACKEND,10.20.112.68,hr-portal-backend.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-07-19,2026-08-01
423889,,High,7.5,REPO-INFRA-TERRAFORM-MODULES,10.20.112.69,infra-terraform-modules.github.corp.deloitte.local,GitHub/GitLab Repository (secret-scanning target),Hardcoded Third-Party API Token Committed to Repository (CWE-798),A secret-scanning alert flagged a third-party service API token (matching a known vendor token format) committed in plaintext.,Revoke the exposed token via the issuing vendor's dashboard and move it to a secrets manager.,0,tcp,2026-07-27,2026-08-02
